module_key,module_index,level,owner_rva,reference_site_rva,reference_site_runtime,target_rva,target_section,reference_kind,value,family_id
LEVEL_09,9,Inside Clank,0x00105184,0x0010524C,0x0923EF4C,0x002B71DC,.data,float32,0.200000003 / 0x3E4CCCCD,WF-007
LEVEL_09,9,Inside Clank,0x00105184,0x00105338,0x0923F038,0x002B45A8,.data,float32,0 / 0x00000000,WF-007
LEVEL_09,9,Inside Clank,0x00105184,0x001053A4,0x0923F0A4,0x002B7080,.data,float32,0.214570001 / 0x3E5BB83D,WF-007
LEVEL_09,9,Inside Clank,0x00105184,0x001053F8,0x0923F0F8,0x002B707C,.data,float32,0.5 / 0x3F000000,WF-007
LEVEL_09,9,Inside Clank,0x00107B50,0x00107C4C,0x0924194C,0x002B7070,.data,message_or_literal,>EDD?,WF-010
LEVEL_09,9,Inside Clank,0x00107B50,0x00107D28,0x09241A28,0x002B7070,.data,message_or_literal,>EDD?,WF-010
LEVEL_09,9,Inside Clank,0x00107B50,0x00107C24,0x09241924,0x002B7074,.data,float32,3 / 0x40400000,WF-010
LEVEL_09,9,Inside Clank,0x00107B50,0x00107C3C,0x0924193C,0x002B71D0,.data,float32,0.0199999996 / 0x3CA3D70A,WF-010
LEVEL_09,9,Inside Clank,0x00107B50,0x00107C4C,0x0924194C,0x002B7070,.data,float32,0.76666671 / 0x3F444445,WF-010
LEVEL_09,9,Inside Clank,0x00107B50,0x00107E1C,0x09241B1C,0x002B7078,.data,float32,0.300000012 / 0x3E99999A,WF-010
LEVEL_09,9,Inside Clank,0x00107B50,0x00107E5C,0x09241B5C,0x002B7080,.data,float32,0.214570001 / 0x3E5BB83D,WF-010
LEVEL_09,9,Inside Clank,0x00107B50,0x00107EC4,0x09241BC4,0x002B707C,.data,float32,0.5 / 0x3F000000,WF-010
LEVEL_09,9,Inside Clank,0x00139510,0x00139810,0x09273510,0x002BBF84,.data,float32,0.100000001 / 0x3DCCCCCD,WF-016
LEVEL_09,9,Inside Clank,0x00155F5C,0x001563A8,0x092900A8,0x002BF5EC,.data,float32,20 / 0x41A00000,WF-006
LEVEL_09,9,Inside Clank,0x001798FC,0x00179A14,0x092B3714,0x002C23A0,.data,message_or_literal,333?b,WF-012
LEVEL_09,9,Inside Clank,0x001798FC,0x00179A14,0x092B3714,0x002C23A0,.data,float32,0.0111111123 / 0x3C360B62,WF-012
LEVEL_10,10,Quadrona,0x00028ED8,0x00028F14,0x09162C14,0x002B7724,.data,float32,0.0333333351 / 0x3D088889,WF-014
LEVEL_10,10,Quadrona,0x00028ED8,0x00028F48,0x09162C48,0x002B771C,.data,float32,0.150000006 / 0x3E19999A,WF-014
LEVEL_10,10,Quadrona,0x00028ED8,0x00028F5C,0x09162C5C,0x002B7720,.data,float32,1 / 0x3F800000,WF-014
LEVEL_10,10,Quadrona,0x0002AA28,0x0002AB90,0x09164890,0x002B771C,.data,float32,0.150000006 / 0x3E19999A,WF-059
LEVEL_10,10,Quadrona,0x0002AA28,0x0002ACA8,0x091649A8,0x002B7714,.data,float32,0.200000003 / 0x3E4CCCCD,WF-059
LEVEL_10,10,Quadrona,0x00048E20,0x0004904C,0x09182D4C,0x002B8168,.data,float32,0.100000001 / 0x3DCCCCCD,WF-001
LEVEL_10,10,Quadrona,0x00048E20,0x000491D8,0x09182ED8,0x002B816C,.data,float32,1.5 / 0x3FC00000,WF-001
LEVEL_10,10,Quadrona,0x00048E20,0x000493AC,0x091830AC,0x002B7938,.data,float32,0.0799999982 / 0x3DA3D70A,WF-001
LEVEL_10,10,Quadrona,0x00048E20,0x000494B0,0x091831B0,0x002B8138,.data,float32,-0.00300000003 / 0xBB449BA6,WF-001
LEVEL_10,10,Quadrona,0x0004CDC0,0x0004CEC8,0x09186BC8,0x002B81D4,.data,float32,30.000597 / 0x41F00139,WF-003
LEVEL_10,10,Quadrona,0x0004CDC0,0x0004D00C,0x09186D0C,0x002B8194,.data,float32,0.200000003 / 0x3E4CCCCD,WF-003
LEVEL_10,10,Quadrona,0x0004CDC0,0x0004D014,0x09186D14,0x002B8198,.data,float32,0.400000006 / 0x3ECCCCCD,WF-003
LEVEL_10,10,Quadrona,0x0004CDC0,0x0004D024,0x09186D24,0x002B819C,.data,float32,0.800000012 / 0x3F4CCCCD,WF-003
LEVEL_10,10,Quadrona,0x0004CDC0,0x0004D068,0x09186D68,0x002B81A0,.data,float32,0.100000001 / 0x3DCCCCCD,WF-003
LEVEL_10,10,Quadrona,0x0004CDC0,0x0004D070,0x09186D70,0x002B81A4,.data,float32,0.200000003 / 0x3E4CCCCD,WF-003
LEVEL_10,10,Quadrona,0x0004CDC0,0x0004D084,0x09186D84,0x002B81A8,.data,float32,0.400000006 / 0x3ECCCCCD,WF-003
LEVEL_10,10,Quadrona,0x0004CDC0,0x0004D318,0x09187018,0x002B81AC,.data,float32,0.0500000007 / 0x3D4CCCCD,WF-003
LEVEL_10,10,Quadrona,0x0004CDC0,0x0004D4DC,0x091871DC,0x002B826C,.data,float32,0 / 0x00000000,WF-003
LEVEL_10,10,Quadrona,0x0004CDC0,0x0004D77C,0x0918747C,0x002B81C8,.data,float32,1 / 0x3F800000,WF-003
LEVEL_10,10,Quadrona,0x0004CDC0,0x0004D7A4,0x091874A4,0x002B8228,.data,float32,0 / 0x00000000,WF-003
LEVEL_10,10,Quadrona,0x0004CDC0,0x0004DBD4,0x091878D4,0x002B8254,.data,float32,0.800000012 / 0x3F4CCCCD,WF-003
LEVEL_10,10,Quadrona,0x0004CDC0,0x0004DCA4,0x091879A4,0x002B822C,.data,float32,0.75 / 0x3F400000,WF-003
LEVEL_10,10,Quadrona,0x00055218,0x00055220,0x0918EF20,0x002B85C8,.data,float32,0.400000006 / 0x3ECCCCCD,WF-004
LEVEL_10,10,Quadrona,0x00055218,0x00055228,0x0918EF28,0x002B85CC,.data,float32,0.300000012 / 0x3E99999A,WF-004
LEVEL_10,10,Quadrona,0x00055218,0x00055234,0x0918EF34,0x002B85D0,.data,float32,0.100000001 / 0x3DCCCCCD,WF-004
LEVEL_10,10,Quadrona,0x00109210,0x00109268,0x09242F68,0x002D45DC,.data,float32,0.200000003 / 0x3E4CCCCD,WF-008
LEVEL_10,10,Quadrona,0x00109210,0x00109354,0x09243054,0x002D18E0,.data,float32,0 / 0x00000000,WF-008
LEVEL_10,10,Quadrona,0x0010942C,0x001094E8,0x092431E8,0x002D45DC,.data,float32,0.200000003 / 0x3E4CCCCD,WF-009
LEVEL_10,10,Quadrona,0x0010942C,0x001095E0,0x092432E0,0x002D18E0,.data,float32,0 / 0x00000000,WF-009
LEVEL_10,10,Quadrona,0x0010942C,0x001096C0,0x092433C0,0x002D4488,.data,float32,60 / 0x42700000,WF-009
LEVEL_10,10,Quadrona,0x001096F4,0x0010974C,0x0924344C,0x002D4470,.data,message_or_literal,>EDD?,WF-007
LEVEL_10,10,Quadrona,0x001096F4,0x00109730,0x09243430,0x002D45D0,.data,float32,0.0199999996 / 0x3CA3D70A,WF-007
LEVEL_10,10,Quadrona,0x001096F4,0x0010974C,0x0924344C,0x002D4470,.data,float32,0.76666671 / 0x3F444445,WF-007
LEVEL_10,10,Quadrona,0x001096F4,0x001097BC,0x092434BC,0x002D45DC,.data,float32,0.200000003 / 0x3E4CCCCD,WF-007
LEVEL_10,10,Quadrona,0x001096F4,0x001098A8,0x092435A8,0x002D18E0,.data,float32,0 / 0x00000000,WF-007
LEVEL_10,10,Quadrona,0x001096F4,0x00109914,0x09243614,0x002D4480,.data,float32,0.214570001 / 0x3E5BB83D,WF-007
LEVEL_10,10,Quadrona,0x001096F4,0x00109968,0x09243668,0x002D447C,.data,float32,0.5 / 0x3F000000,WF-007
LEVEL_10,10,Quadrona,0x0010C0C0,0x0010C1BC,0x09245EBC,0x002D4470,.data,message_or_literal,>EDD?,WF-010
LEVEL_10,10,Quadrona,0x0010C0C0,0x0010C298,0x09245F98,0x002D4470,.data,message_or_literal,>EDD?,WF-010
LEVEL_10,10,Quadrona,0x0010C0C0,0x0010C194,0x09245E94,0x002D4474,.data,float32,3 / 0x40400000,WF-010
LEVEL_10,10,Quadrona,0x0010C0C0,0x0010C1AC,0x09245EAC,0x002D45D0,.data,float32,0.0199999996 / 0x3CA3D70A,WF-010
LEVEL_10,10,Quadrona,0x0010C0C0,0x0010C1BC,0x09245EBC,0x002D4470,.data,float32,0.76666671 / 0x3F444445,WF-010
LEVEL_10,10,Quadrona,0x0010C0C0,0x0010C38C,0x0924608C,0x002D4478,.data,float32,0.300000012 / 0x3E99999A,WF-010
LEVEL_10,10,Quadrona,0x0010C0C0,0x0010C3CC,0x092460CC,0x002D4480,.data,float32,0.214570001 / 0x3E5BB83D,WF-010
LEVEL_10,10,Quadrona,0x0010C0C0,0x0010C434,0x09246134,0x002D447C,.data,float32,0.5 / 0x3F000000,WF-010
LEVEL_10,10,Quadrona,0x00145B88,0x00145E88,0x0927FB88,0x002D9D2C,.data,float32,0.100000001 / 0x3DCCCCCD,WF-016
LEVEL_10,10,Quadrona,0x00167144,0x00167590,0x092A1290,0x002DD704,.data,float32,20 / 0x41A00000,WF-006
LEVEL_10,10,Quadrona,0x00193BB8,0x00193CD0,0x092CD9D0,0x002E0E48,.data,message_or_literal,333?b,WF-012
LEVEL_10,10,Quadrona,0x00193BB8,0x00193CD0,0x092CD9D0,0x002E0E48,.data,float32,0.0111111123 / 0x3C360B62,WF-012
LEVEL_15,15,Giant Clank — niveau 4,0x0003C964,0x0003CB90,0x09176890,0x0021B368,.data,float32,0.100000001 / 0x3DCCCCCD,WF-001
LEVEL_15,15,Giant Clank — niveau 4,0x0003C964,0x0003CD1C,0x09176A1C,0x0021B36C,.data,float32,1.5 / 0x3FC00000,WF-001
LEVEL_15,15,Giant Clank — niveau 4,0x0003C964,0x0003CEF0,0x09176BF0,0x0021AB98,.data,float32,0.0799999982 / 0x3DA3D70A,WF-001
LEVEL_15,15,Giant Clank — niveau 4,0x0003C964,0x0003CFF4,0x09176CF4,0x0021B338,.data,float32,-0.00300000003 / 0xBB449BA6,WF-001
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x00040584,0x0917A284,0x0021B3D4,.data,float32,30.000597 / 0x41F00139,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x000406C8,0x0917A3C8,0x0021B394,.data,float32,0.200000003 / 0x3E4CCCCD,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x000406D0,0x0917A3D0,0x0021B398,.data,float32,0.400000006 / 0x3ECCCCCD,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x000406E0,0x0917A3E0,0x0021B39C,.data,float32,0.800000012 / 0x3F4CCCCD,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x00040724,0x0917A424,0x0021B3A0,.data,float32,0.100000001 / 0x3DCCCCCD,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x0004072C,0x0917A42C,0x0021B3A4,.data,float32,0.200000003 / 0x3E4CCCCD,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x00040740,0x0917A440,0x0021B3A8,.data,float32,0.400000006 / 0x3ECCCCCD,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x000409D4,0x0917A6D4,0x0021B3AC,.data,float32,0.0500000007 / 0x3D4CCCCD,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x00040B98,0x0917A898,0x0021B46C,.data,float32,0 / 0x00000000,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x00040E38,0x0917AB38,0x0021B3C8,.data,float32,1 / 0x3F800000,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x00040E60,0x0917AB60,0x0021B428,.data,float32,0 / 0x00000000,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x00041290,0x0917AF90,0x0021B454,.data,float32,0.800000012 / 0x3F4CCCCD,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x00041360,0x0917B060,0x0021B42C,.data,float32,0.75 / 0x3F400000,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x000487BC,0x000487C4,0x091824C4,0x0021B7C8,.data,float32,0.400000006 / 0x3ECCCCCD,WF-004
LEVEL_15,15,Giant Clank — niveau 4,0x000487BC,0x000487CC,0x091824CC,0x0021B7CC,.data,float32,0.300000012 / 0x3E99999A,WF-004
LEVEL_15,15,Giant Clank — niveau 4,0x000487BC,0x000487D8,0x091824D8,0x0021B7D0,.data,float32,0.100000001 / 0x3DCCCCCD,WF-004
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CB90,0x09176890,0x0021B368,.data,float32,0.100000001 / 0x3DCCCCCD,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CD1C,0x09176A1C,0x0021B36C,.data,float32,1.5 / 0x3FC00000,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CEF0,0x09176BF0,0x0021AB98,.data,float32,0.0799999982 / 0x3DA3D70A,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CFF4,0x09176CF4,0x0021B338,.data,float32,-0.00300000003 / 0xBB449BA6,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040584,0x0917A284,0x0021B3D4,.data,float32,30.000597 / 0x41F00139,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x000406C8,0x0917A3C8,0x0021B394,.data,float32,0.200000003 / 0x3E4CCCCD,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x000406D0,0x0917A3D0,0x0021B398,.data,float32,0.400000006 / 0x3ECCCCCD,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x000406E0,0x0917A3E0,0x0021B39C,.data,float32,0.800000012 / 0x3F4CCCCD,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040724,0x0917A424,0x0021B3A0,.data,float32,0.100000001 / 0x3DCCCCCD,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x0004072C,0x0917A42C,0x0021B3A4,.data,float32,0.200000003 / 0x3E4CCCCD,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040740,0x0917A440,0x0021B3A8,.data,float32,0.400000006 / 0x3ECCCCCD,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x000409D4,0x0917A6D4,0x0021B3AC,.data,float32,0.0500000007 / 0x3D4CCCCD,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040B98,0x0917A898,0x0021B46C,.data,float32,0 / 0x00000000,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040E38,0x0917AB38,0x0021B3C8,.data,float32,1 / 0x3F800000,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040E60,0x0917AB60,0x0021B428,.data,float32,0 / 0x00000000,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00041290,0x0917AF90,0x0021B454,.data,float32,0.800000012 / 0x3F4CCCCD,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00041360,0x0917B060,0x0021B42C,.data,float32,0.75 / 0x3F400000,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x000487BC,0x000487C4,0x091824C4,0x0021B7C8,.data,float32,0.400000006 / 0x3ECCCCCD,WF-004
LEVEL_21,21,Giant Clank — niveau 7,0x000487BC,0x000487CC,0x091824CC,0x0021B7CC,.data,float32,0.300000012 / 0x3E99999A,WF-004
LEVEL_21,21,Giant Clank — niveau 7,0x000487BC,0x000487D8,0x091824D8,0x0021B7D0,.data,float32,0.100000001 / 0x3DCCCCCD,WF-004
LEVEL_22,22,Airboard — niveau 3,0x000407E8,0x00040A14,0x0917A714,0x00222098,.data,float32,0.100000001 / 0x3DCCCCCD,WF-001
LEVEL_22,22,Airboard — niveau 3,0x000407E8,0x00040BA0,0x0917A8A0,0x0022209C,.data,float32,1.5 / 0x3FC00000,WF-001
LEVEL_22,22,Airboard — niveau 3,0x000407E8,0x00040D74,0x0917AA74,0x00221868,.data,float32,0.0799999982 / 0x3DA3D70A,WF-001
LEVEL_22,22,Airboard — niveau 3,0x000407E8,0x00040E78,0x0917AB78,0x00222068,.data,float32,-0.00300000003 / 0xBB449BA6,WF-001
LEVEL_22,22,Airboard — niveau 3,0x00044300,0x00044408,0x0917E108,0x00222104,.data,float32,30.000597 / 0x41F00139,WF-003
LEVEL_22,22,Airboard — niveau 3,0x00044300,0x0004454C,0x0917E24C,0x002220C4,.data,float32,0.200000003 / 0x3E4CCCCD,WF-003
LEVEL_22,22,Airboard — niveau 3,0x00044300,0x00044554,0x0917E254,0x002220C8,.data,float32,0.400000006 / 0x3ECCCCCD,WF-003
LEVEL_22,22,Airboard — niveau 3,0x00044300,0x00044564,0x0917E264,0x002220CC,.data,float32,0.800000012 / 0x3F4CCCCD,WF-003
LEVEL_22,22,Airboard — niveau 3,0x00044300,0x000445A8,0x0917E2A8,0x002220D0,.data,float32,0.100000001 / 0x3DCCCCCD,WF-003
LEVEL_22,22,Airboard — niveau 3,0x00044300,0x000445B0,0x0917E2B0,0x002220D4,.data,float32,0.200000003 / 0x3E4CCCCD,WF-003
LEVEL_22,22,Airboard — niveau 3,0x00044300,0x000445C4,0x0917E2C4,0x002220D8,.data,float32,0.400000006 / 0x3ECCCCCD,WF-003
LEVEL_22,22,Airboard — niveau 3,0x00044300,0x00044858,0x0917E558,0x002220DC,.data,float32,0.0500000007 / 0x3D4CCCCD,WF-003
LEVEL_22,22,Airboard — niveau 3,0x00044300,0x00044A1C,0x0917E71C,0x0022219C,.data,float32,0 / 0x00000000,WF-003
LEVEL_22,22,Airboard — niveau 3,0x00044300,0x00044CBC,0x0917E9BC,0x002220F8,.data,float32,1 / 0x3F800000,WF-003
LEVEL_22,22,Airboard — niveau 3,0x00044300,0x00044CE4,0x0917E9E4,0x00222158,.data,float32,0 / 0x00000000,WF-003
LEVEL_22,22,Airboard — niveau 3,0x00044300,0x00045114,0x0917EE14,0x00222184,.data,float32,0.800000012 / 0x3F4CCCCD,WF-003
LEVEL_22,22,Airboard — niveau 3,0x00044300,0x000451E4,0x0917EEE4,0x0022215C,.data,float32,0.75 / 0x3F400000,WF-003
LEVEL_22,22,Airboard — niveau 3,0x0004CA58,0x0004CA60,0x09186760,0x002224F8,.data,float32,0.400000006 / 0x3ECCCCCD,WF-004
LEVEL_22,22,Airboard — niveau 3,0x0004CA58,0x0004CA68,0x09186768,0x002224FC,.data,float32,0.300000012 / 0x3E99999A,WF-004
LEVEL_22,22,Airboard — niveau 3,0x0004CA58,0x0004CA74,0x09186774,0x00222500,.data,float32,0.100000001 / 0x3DCCCCCD,WF-004
LEVEL_22,22,Airboard — niveau 3,0x00104614,0x00104A60,0x0923E760,0x002404B4,.data,float32,20 / 0x41A00000,WF-006
LEVEL_22,22,Airboard — niveau 3,0x00108F50,0x0010909C,0x09242D9C,0x0023B57C,.data,float32,0 / 0x00000000,WF-024
LEVEL_22,22,Airboard — niveau 3,0x00108F50,0x00109228,0x09242F28,0x002409B8,.data,float32,0.0888888985 / 0x3DB60B62,WF-024
LEVEL_22,22,Airboard — niveau 3,0x00108F50,0x00109240,0x09242F40,0x002409BC,.data,float32,0.0666666701 / 0x3D888889,WF-024
LEVEL_23,23,Airboard — niveau 6,0x0000FDBC,0x0000FF84,0x09149C84,0x0029D3A0,.data,float32,0 / 0x00000000,WF-015
LEVEL_23,23,Airboard — niveau 6,0x00043A2C,0x00043C58,0x0917D958,0x00283930,.data,float32,0.100000001 / 0x3DCCCCCD,WF-001
LEVEL_23,23,Airboard — niveau 6,0x00043A2C,0x00043DE4,0x0917DAE4,0x00283934,.data,float32,1.5 / 0x3FC00000,WF-001
LEVEL_23,23,Airboard — niveau 6,0x00043A2C,0x00043FB8,0x0917DCB8,0x00283100,.data,float32,0.0799999982 / 0x3DA3D70A,WF-001
LEVEL_23,23,Airboard — niveau 6,0x00043A2C,0x000440BC,0x0917DDBC,0x00283900,.data,float32,-0.00300000003 / 0xBB449BA6,WF-001
LEVEL_23,23,Airboard — niveau 6,0x00047544,0x0004764C,0x0918134C,0x0028399C,.data,float32,30.000597 / 0x41F00139,WF-003
LEVEL_23,23,Airboard — niveau 6,0x00047544,0x00047790,0x09181490,0x0028395C,.data,float32,0.200000003 / 0x3E4CCCCD,WF-003
LEVEL_23,23,Airboard — niveau 6,0x00047544,0x00047798,0x09181498,0x00283960,.data,float32,0.400000006 / 0x3ECCCCCD,WF-003
LEVEL_23,23,Airboard — niveau 6,0x00047544,0x000477A8,0x091814A8,0x00283964,.data,float32,0.800000012 / 0x3F4CCCCD,WF-003
LEVEL_23,23,Airboard — niveau 6,0x00047544,0x000477EC,0x091814EC,0x00283968,.data,float32,0.100000001 / 0x3DCCCCCD,WF-003
LEVEL_23,23,Airboard — niveau 6,0x00047544,0x000477F4,0x091814F4,0x0028396C,.data,float32,0.200000003 / 0x3E4CCCCD,WF-003
LEVEL_23,23,Airboard — niveau 6,0x00047544,0x00047808,0x09181508,0x00283970,.data,float32,0.400000006 / 0x3ECCCCCD,WF-003
LEVEL_23,23,Airboard — niveau 6,0x00047544,0x00047A9C,0x0918179C,0x00283974,.data,float32,0.0500000007 / 0x3D4CCCCD,WF-003
LEVEL_23,23,Airboard — niveau 6,0x00047544,0x00047C60,0x09181960,0x00283A34,.data,float32,0 / 0x00000000,WF-003
LEVEL_23,23,Airboard — niveau 6,0x00047544,0x00047F00,0x09181C00,0x00283990,.data,float32,1 / 0x3F800000,WF-003
LEVEL_23,23,Airboard — niveau 6,0x00047544,0x00047F28,0x09181C28,0x002839F0,.data,float32,0 / 0x00000000,WF-003
LEVEL_23,23,Airboard — niveau 6,0x00047544,0x00048358,0x09182058,0x00283A1C,.data,float32,0.800000012 / 0x3F4CCCCD,WF-003
LEVEL_23,23,Airboard — niveau 6,0x00047544,0x00048428,0x09182128,0x002839F4,.data,float32,0.75 / 0x3F400000,WF-003
LEVEL_23,23,Airboard — niveau 6,0x0004FD34,0x0004FD3C,0x09189A3C,0x00283D90,.data,float32,0.400000006 / 0x3ECCCCCD,WF-004
LEVEL_23,23,Airboard — niveau 6,0x0004FD34,0x0004FD44,0x09189A44,0x00283D94,.data,float32,0.300000012 / 0x3E99999A,WF-004
LEVEL_23,23,Airboard — niveau 6,0x0004FD34,0x0004FD50,0x09189A50,0x00283D98,.data,float32,0.100000001 / 0x3DCCCCCD,WF-004
LEVEL_23,23,Airboard — niveau 6,0x000FEC20,0x000FEC78,0x09238978,0x0029FECC,.data,float32,0.200000003 / 0x3E4CCCCD,WF-008
LEVEL_23,23,Airboard — niveau 6,0x000FEC20,0x000FED64,0x09238A64,0x0029D3A0,.data,float32,0 / 0x00000000,WF-008
LEVEL_23,23,Airboard — niveau 6,0x000FEE3C,0x000FEEF8,0x09238BF8,0x0029FECC,.data,float32,0.200000003 / 0x3E4CCCCD,WF-009
LEVEL_23,23,Airboard — niveau 6,0x000FEE3C,0x000FEFF0,0x09238CF0,0x0029D3A0,.data,float32,0 / 0x00000000,WF-009
LEVEL_23,23,Airboard — niveau 6,0x000FEE3C,0x000FF0D0,0x09238DD0,0x0029FD78,.data,float32,60 / 0x42700000,WF-009
LEVEL_23,23,Airboard — niveau 6,0x000FF104,0x000FF15C,0x09238E5C,0x0029FD60,.data,message_or_literal,>EDD?,WF-007
LEVEL_23,23,Airboard — niveau 6,0x000FF104,0x000FF140,0x09238E40,0x0029FEC0,.data,float32,0.0199999996 / 0x3CA3D70A,WF-007
LEVEL_23,23,Airboard — niveau 6,0x000FF104,0x000FF15C,0x09238E5C,0x0029FD60,.data,float32,0.76666671 / 0x3F444445,WF-007
LEVEL_23,23,Airboard — niveau 6,0x000FF104,0x000FF1CC,0x09238ECC,0x0029FECC,.data,float32,0.200000003 / 0x3E4CCCCD,WF-007
LEVEL_23,23,Airboard — niveau 6,0x000FF104,0x000FF2B8,0x09238FB8,0x0029D3A0,.data,float32,0 / 0x00000000,WF-007
LEVEL_23,23,Airboard — niveau 6,0x000FF104,0x000FF324,0x09239024,0x0029FD70,.data,float32,0.214570001 / 0x3E5BB83D,WF-007
LEVEL_23,23,Airboard — niveau 6,0x000FF104,0x000FF378,0x09239078,0x0029FD6C,.data,float32,0.5 / 0x3F000000,WF-007
LEVEL_23,23,Airboard — niveau 6,0x00101AD0,0x00101BCC,0x0923B8CC,0x0029FD60,.data,message_or_literal,>EDD?,WF-010
LEVEL_23,23,Airboard — niveau 6,0x00101AD0,0x00101CA8,0x0923B9A8,0x0029FD60,.data,message_or_literal,>EDD?,WF-010
LEVEL_23,23,Airboard — niveau 6,0x00101AD0,0x00101BA4,0x0923B8A4,0x0029FD64,.data,float32,3 / 0x40400000,WF-010
LEVEL_23,23,Airboard — niveau 6,0x00101AD0,0x00101BBC,0x0923B8BC,0x0029FEC0,.data,float32,0.0199999996 / 0x3CA3D70A,WF-010
LEVEL_23,23,Airboard — niveau 6,0x00101AD0,0x00101BCC,0x0923B8CC,0x0029FD60,.data,float32,0.76666671 / 0x3F444445,WF-010
LEVEL_23,23,Airboard — niveau 6,0x00101AD0,0x00101D9C,0x0923BA9C,0x0029FD68,.data,float32,0.300000012 / 0x3E99999A,WF-010
LEVEL_23,23,Airboard — niveau 6,0x00101AD0,0x00101DDC,0x0923BADC,0x0029FD70,.data,float32,0.214570001 / 0x3E5BB83D,WF-010
LEVEL_23,23,Airboard — niveau 6,0x00101AD0,0x00101E44,0x0923BB44,0x0029FD6C,.data,float32,0.5 / 0x3F000000,WF-010
LEVEL_23,23,Airboard — niveau 6,0x00144B4C,0x00144F98,0x0927EC98,0x002A62D4,.data,float32,20 / 0x41A00000,WF-006
LEVEL_23,23,Airboard — niveau 6,0x00156A68,0x00156BB4,0x092908B4,0x0029D374,.data,float32,0 / 0x00000000,WF-024
LEVEL_23,23,Airboard — niveau 6,0x00156A68,0x00156D40,0x09290A40,0x002A7730,.data,float32,0.0888888985 / 0x3DB60B62,WF-024
LEVEL_23,23,Airboard — niveau 6,0x00156A68,0x00156D58,0x09290A58,0x002A7734,.data,float32,0.0666666701 / 0x3D888889,WF-024
LEVEL_23,23,Airboard — niveau 6,0x00164AF4,0x00164C0C,0x0929E90C,0x002A8598,.data,message_or_literal,333?b,WF-012
LEVEL_23,23,Airboard — niveau 6,0x00164AF4,0x00164C0C,0x0929E90C,0x002A8598,.data,float32,0.0111111123 / 0x3C360B62,WF-012
LEVEL_24,24,HIG Treehouse,0x0000FCD0,0x0000FE98,0x09149B98,0x00299B10,.data,float32,0 / 0x00000000,WF-015
LEVEL_24,24,HIG Treehouse,0x00043838,0x00043A64,0x0917D764,0x00280130,.data,float32,0.100000001 / 0x3DCCCCCD,WF-001
LEVEL_24,24,HIG Treehouse,0x00043838,0x00043BF0,0x0917D8F0,0x00280134,.data,float32,1.5 / 0x3FC00000,WF-001
LEVEL_24,24,HIG Treehouse,0x00043838,0x00043DC4,0x0917DAC4,0x0027F900,.data,float32,0.0799999982 / 0x3DA3D70A,WF-001
LEVEL_24,24,HIG Treehouse,0x00043838,0x00043EC8,0x0917DBC8,0x00280100,.data,float32,-0.00300000003 / 0xBB449BA6,WF-001
LEVEL_24,24,HIG Treehouse,0x000477D8,0x000478E0,0x091815E0,0x0028019C,.data,float32,30.000597 / 0x41F00139,WF-003
LEVEL_24,24,HIG Treehouse,0x000477D8,0x00047A24,0x09181724,0x0028015C,.data,float32,0.200000003 / 0x3E4CCCCD,WF-003
