owner_signature_sha256,module_key,module_index,level,owner_rva,owner_runtime,function_end_rva_estimate,function_size_bytes_estimate,boundary_evidence,owner_assignment_status,full_normalized_sha256,wrapper_call_count,incoming_direct_calls,instruction_count,direct_call_count,fp_arithmetic_count,fp_compare_count,fp_memory_count,branch_count,backward_branch_count,return_site_count,exact_object_descriptors,object_ancestors_depth_le_3,symbolic_names,source_paths,same_function_patch_count,same_function_patch_layers,same_function_patch_mechanics,referenced_float32,embedded_float_high_halves,direct_internal_callees,direct_imports,family_id
ef8ce773c105cac024df4f5419052a7e0f7839ec6fc98bfb101f0c2adf2ff27d,LEVEL_10,10,Quadrona,0x0019430C,0x092CE00C,0x001944F8,492,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,d7a1cb82119982cad7ad12afce039da3c738f35b40843bca7313974d08ef3619,2,2,123,4,46,2,31,3,0,1,,AgentOfDoom@3,,,0,,,,2.38e-07; 1,0x0000E0D8; 0x000F3430; 0x001AD9CC,,WF-011
24a2ff0a1557a72e167a4c96b6f9c801d44d4cba5af921ba5669a4084a8edf49,LEVEL_15,15,Giant Clank — niveau 4,0x0003C5CC,0x091762CC,0x0003C964,920,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,5f8e71e3b828c450c1290be991bf4e8f9861675cc18d71918c8541237a5d8da5,1,10,230,6,70,8,80,13,0,1,,,,,0,,,,2.38e-07; 9.9659e-05; 0.000999451; 0.016967773; 0.099609375; 0.298828125; 1; 1.5703125; 3.109375,0x0000D8E8; 0x0000D968; 0x000C7840; 0x000C8984; 0x001140C0,,WF-002
2f3e3c8d94815007925ad67e5ba4c86300ecf57cf262105869a43d99ee6ad1fb,LEVEL_15,15,Giant Clank — niveau 4,0x0003C964,0x09176664,0x0003D340,2524,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,2e613bd354caaddaedd25cfa26060bf36515a4d5489ddea1fee3b574a0bab353,3,1,631,52,96,14,122,53,2,1,,,,,0,,,0.100000001@0x0021B368; 1.5@0x0021B36C; 0.0799999982@0x0021AB98; -0.00300000003@0x0021B338,2.38e-07; 0.033203125; 0.125; 0.149414062; 0.19921875; 0.33203125; 0.3984375; 0.5; 0.6640625; 0.83203125; 1; 1.5,0x0000D8E8; 0x00028840; 0x0002B79C; 0x0002B7EC; 0x00034FB8; 0x0003B48C; 0x0003B7D8; 0x0003B904; 0x0003BD38; 0x0003BE28; 0x0003BFC4; 0x0003C004; 0x0003C064; 0x0003C5CC; 0x0004DF7C; 0x0004E100; 0x0004E14C; 0x0004E518; 0x00053940; 0x00053CAC; 0x0005E900; 0x000D4D20; MOBY_SnapMobyAnim,,WF-001
a0c9f2348b17b34ae20cd986946e9986592765755ff8bc44e8d82a6df56c3b27,LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x0917A17C,0x00041530,4276,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,48e46b3e9d50ce35b3533d2dc50861e1380ee0357bb998ea1783b05aa5bc21ac,1,1,1069,71,126,19,345,58,0,1,,,,,0,,,30.000597@0x0021B3D4; 0.200000003@0x0021B394; 0.400000006@0x0021B398; 0.800000012@0x0021B39C; 0.100000001@0x0021B3A0; 0.200000003@0x0021B3A4; 0.400000006@0x0021B3A8; 0.0500000007@0x0021B3AC; 0@0x0021B46C; 1@0x0021B3C8; 0@0x0021B428; 0.800000012@0x0021B454; 0.75@0x0021B42C,2.38e-07; 0.00994873; 0.015625; 0.25; 0.3984375; 0.5; -1; 1,0x0000D81C; 0x0000D880; 0x0000D8E8; 0x00026CC8; 0x0002943C; 0x0002A310; 0x0002A33C; 0x0002B79C; 0x0002B7EC; 0x0002B868; 0x00034998; 0x00035398; 0x0003D340; 0x0003D654; 0x0003E5F0; 0x0003EF5C; 0x0003F17C; 0x0003F34C; 0x0003F538; 0x00053940; 0x00053968; 0x000C9648; 0x000D4CA0; 0x000D4CA8; 0x000D4CD0; 0x000D4CD8; 0x000D4D70; 0x001140C0; MOBY_BlendMobyAnim; ht_grindlock_switches,,WF-003
a50a4422a2a0366826d4c2c0aae73049d3e6d44c93e876dda92de2c52118f000,LEVEL_15,15,Giant Clank — niveau 4,0x000487BC,0x091824BC,0x000488B8,252,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,73382ebdcb0540f5efafe7f168a7aa6170ab0eaccb0f545a6a1caae7aa37d4bc,1,1,63,7,2,0,7,3,0,1,,,,,0,,,0.400000006@0x0021B7C8; 0.300000012@0x0021B7CC; 0.100000001@0x0021B7D0,1.5,0x0000D8E8; 0x000298E8; 0x0003B988; 0x000482DC; 0x00048A68; 0x00048E78; 0x0008C964,,WF-004
24a2ff0a1557a72e167a4c96b6f9c801d44d4cba5af921ba5669a4084a8edf49,LEVEL_21,21,Giant Clank — niveau 7,0x0003C5CC,0x091762CC,0x0003C964,920,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,5f8e71e3b828c450c1290be991bf4e8f9861675cc18d71918c8541237a5d8da5,1,10,230,6,70,8,80,13,0,1,,,,,0,,,,2.38e-07; 9.9659e-05; 0.000999451; 0.016967773; 0.099609375; 0.298828125; 1; 1.5703125; 3.109375,0x0000D8E8; 0x0000D968; 0x000C7840; 0x000C8984; 0x001140C0,,WF-002
2f3e3c8d94815007925ad67e5ba4c86300ecf57cf262105869a43d99ee6ad1fb,LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x09176664,0x0003D340,2524,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,2e613bd354caaddaedd25cfa26060bf36515a4d5489ddea1fee3b574a0bab353,3,1,631,52,96,14,122,53,2,1,,,,,0,,,0.100000001@0x0021B368; 1.5@0x0021B36C; 0.0799999982@0x0021AB98; -0.00300000003@0x0021B338,2.38e-07; 0.033203125; 0.125; 0.149414062; 0.19921875; 0.33203125; 0.3984375; 0.5; 0.6640625; 0.83203125; 1; 1.5,0x0000D8E8; 0x00028840; 0x0002B79C; 0x0002B7EC; 0x00034FB8; 0x0003B48C; 0x0003B7D8; 0x0003B904; 0x0003BD38; 0x0003BE28; 0x0003BFC4; 0x0003C004; 0x0003C064; 0x0003C5CC; 0x0004DF7C; 0x0004E100; 0x0004E14C; 0x0004E518; 0x00053940; 0x00053CAC; 0x0005E900; 0x000D4D20; MOBY_SnapMobyAnim,,WF-001
a0c9f2348b17b34ae20cd986946e9986592765755ff8bc44e8d82a6df56c3b27,LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x0917A17C,0x00041530,4276,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,48e46b3e9d50ce35b3533d2dc50861e1380ee0357bb998ea1783b05aa5bc21ac,1,1,1069,71,126,19,345,58,0,1,,,,,0,,,30.000597@0x0021B3D4; 0.200000003@0x0021B394; 0.400000006@0x0021B398; 0.800000012@0x0021B39C; 0.100000001@0x0021B3A0; 0.200000003@0x0021B3A4; 0.400000006@0x0021B3A8; 0.0500000007@0x0021B3AC; 0@0x0021B46C; 1@0x0021B3C8; 0@0x0021B428; 0.800000012@0x0021B454; 0.75@0x0021B42C,2.38e-07; 0.00994873; 0.015625; 0.25; 0.3984375; 0.5; -1; 1,0x0000D81C; 0x0000D880; 0x0000D8E8; 0x00026CC8; 0x0002943C; 0x0002A310; 0x0002A33C; 0x0002B79C; 0x0002B7EC; 0x0002B868; 0x00034998; 0x00035398; 0x0003D340; 0x0003D654; 0x0003E5F0; 0x0003EF5C; 0x0003F17C; 0x0003F34C; 0x0003F538; 0x00053940; 0x00053968; 0x000C9648; 0x000D4CA0; 0x000D4CA8; 0x000D4CD0; 0x000D4CD8; 0x000D4D70; 0x001140C0; MOBY_BlendMobyAnim; ht_grindlock_switches,,WF-003
a50a4422a2a0366826d4c2c0aae73049d3e6d44c93e876dda92de2c52118f000,LEVEL_21,21,Giant Clank — niveau 7,0x000487BC,0x091824BC,0x000488B8,252,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,73382ebdcb0540f5efafe7f168a7aa6170ab0eaccb0f545a6a1caae7aa37d4bc,1,1,63,7,2,0,7,3,0,1,,,,,0,,,0.400000006@0x0021B7C8; 0.300000012@0x0021B7CC; 0.100000001@0x0021B7D0,1.5,0x0000D8E8; 0x000298E8; 0x0003B988; 0x000482DC; 0x00048A68; 0x00048E78; 0x0008C964,,WF-004
0de1954f42fe210579d79a0be5f187d13dfc24a29256ecfea2cd306b3a6c1546,LEVEL_22,22,Airboard — niveau 3,0x0000DDA8,0x09147AA8,0x0000DE38,144,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,b15c21ba77af087041f54499d4f786ae964384dc62d8535ce630d7b882836992,3,2,36,3,0,0,12,0,0,1,,Skyboarder01@3,,,0,,,,,0x0000DB90,,WF-005
24a2ff0a1557a72e167a4c96b6f9c801d44d4cba5af921ba5669a4084a8edf49,LEVEL_22,22,Airboard — niveau 3,0x00040450,0x0917A150,0x000407E8,920,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,5f8e71e3b828c450c1290be991bf4e8f9861675cc18d71918c8541237a5d8da5,1,10,230,6,70,8,80,13,0,1,,,,,0,,,,2.38e-07; 9.9659e-05; 0.000999451; 0.016967773; 0.099609375; 0.298828125; 1; 1.5703125; 3.109375,0x0000DB90; 0x0000DC10; 0x000D7840; 0x000D8798; 0x0011A7FC,,WF-002
2f3e3c8d94815007925ad67e5ba4c86300ecf57cf262105869a43d99ee6ad1fb,LEVEL_22,22,Airboard — niveau 3,0x000407E8,0x0917A4E8,0x000411C4,2524,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,2e613bd354caaddaedd25cfa26060bf36515a4d5489ddea1fee3b574a0bab353,3,1,631,52,96,14,122,53,2,1,,,,,0,,,0.100000001@0x00222098; 1.5@0x0022209C; 0.0799999982@0x00221868; -0.00300000003@0x00222068,2.38e-07; 0.033203125; 0.125; 0.149414062; 0.19921875; 0.33203125; 0.3984375; 0.5; 0.6640625; 0.83203125; 1; 1.5,0x0000DB90; 0x000295BC; 0x0002C648; 0x0002C698; 0x00038454; 0x0003F310; 0x0003F65C; 0x0003F788; 0x0003FBBC; 0x0003FCAC; 0x0003FE48; 0x0003FE88; 0x0003FEE8; 0x00040450; 0x00052368; 0x000524EC; 0x00052538; 0x000529A0; 0x0005ECE4; 0x0005F050; 0x00068EE0; 0x00100234; MOBY_SnapMobyAnim,,WF-001
a0c9f2348b17b34ae20cd986946e9986592765755ff8bc44e8d82a6df56c3b27,LEVEL_22,22,Airboard — niveau 3,0x00044300,0x0917E000,0x000453B4,4276,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,48e46b3e9d50ce35b3533d2dc50861e1380ee0357bb998ea1783b05aa5bc21ac,1,1,1069,71,126,19,345,58,0,1,,,,,0,,,30.000597@0x00222104; 0.200000003@0x002220C4; 0.400000006@0x002220C8; 0.800000012@0x002220CC; 0.100000001@0x002220D0; 0.200000003@0x002220D4; 0.400000006@0x002220D8; 0.0500000007@0x002220DC; 0@0x0022219C; 1@0x002220F8; 0@0x00222158; 0.800000012@0x00222184; 0.75@0x0022215C,2.38e-07; 0.00994873; 0.015625; 0.25; 0.3984375; 0.5; -1; 1,0x0000DAC4; 0x0000DB28; 0x0000DB90; 0x0002781C; 0x0002A1B8; 0x0002B08C; 0x0002B0B8; 0x0002C648; 0x0002C698; 0x0002C714; 0x00037E34; 0x00038834; 0x000411C4; 0x000414D8; 0x00042474; 0x00042DE0; 0x00043000; 0x000431D0; 0x000433BC; 0x0005ECE4; 0x0005ED0C; 0x000D9074; 0x000E849C; 0x000E84A4; 0x000E84CC; 0x000E84D4; 0x0010707C; 0x0011A7FC; MOBY_BlendMobyAnim; ht_grindlock_switches,,WF-003
a50a4422a2a0366826d4c2c0aae73049d3e6d44c93e876dda92de2c52118f000,LEVEL_22,22,Airboard — niveau 3,0x0004CA58,0x09186758,0x0004CB54,252,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,73382ebdcb0540f5efafe7f168a7aa6170ab0eaccb0f545a6a1caae7aa37d4bc,1,1,63,7,2,0,7,3,0,1,,,,,0,,,0.400000006@0x002224F8; 0.300000012@0x002224FC; 0.100000001@0x00222500,1.5,0x0000DB90; 0x0002A664; 0x0003F80C; 0x0004C578; 0x0004CD04; 0x0004D114; 0x0009776C,,WF-004
cda1f243ed3cc3baced794eea6410c47c7b121cbcf47c828c979d88435d7b6b7,LEVEL_22,22,Airboard — niveau 3,0x00104614,0x0923E314,0x00104A74,1120,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,a162c180b97766c8e013c1cc4762de9583fee09029f080cc935289c33e2e9a99,1,1,280,10,54,4,110,10,0,2,,Polarizer@1,,,0,,,20@0x002404B4,2.38e-07; 0.099609375; 1,0x0000DB90; 0x0001671C; 0x000D7E20; 0x000DA178; 0x001038A0; 0x00103ABC; 0x0011B888,,WF-006
2c961f864eab9cbbc8f812799ed3dd9b2c8c46d60f6b6add12d96ae57252139c,LEVEL_22,22,Airboard — niveau 3,0x00108F50,0x09242C50,0x001092CC,892,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,073e63118b70b8d0cc58d2602614d0938ef5849a2e775d0b0c0fd0d16c7801d1,1,2,223,3,57,5,81,19,0,1,,Skyboarder01@2,,,0,,,0@0x0023B57C; 0.0888888985@0x002409B8; 0.0666666701@0x002409BC,2.38e-07; 9.954e-06; 0.049804688; 0.19921875; 1; 9984,0x0000DB90; 0x00108EC4; 0x0011B888,,WF-024
0de1954f42fe210579d79a0be5f187d13dfc24a29256ecfea2cd306b3a6c1546,LEVEL_23,23,Airboard — niveau 6,0x0000E3EC,0x091480EC,0x0000E47C,144,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,b15c21ba77af087041f54499d4f786ae964384dc62d8535ce630d7b882836992,3,8,36,3,0,0,12,0,0,1,,RatchetShipAnimation@2; ExplosiveBee@3; Skyboarder01@3,,,0,,,,,0x0000E1D4,,WF-005
80d909ccea185b2b92de4eaeda906b378de28efe8a0015d6d7c6ef3382388145,LEVEL_23,23,Airboard — niveau 6,0x0000FDBC,0x09149ABC,0x000100F0,820,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,010d5801cca080c4a5c039647d3f406a79ee8cecc1764cdcbfca9c50d52fd1f7,1,3,205,4,58,4,61,7,0,1,,RatchetShipAnimation@2,,,0,,,0@0x0029D3A0,2.38e-07; 9.9659e-05; 1,0x0000E1D4; 0x0000E3EC; 0x0000E9C0; 0x000E7C8C,,WF-015
24a2ff0a1557a72e167a4c96b6f9c801d44d4cba5af921ba5669a4084a8edf49,LEVEL_23,23,Airboard — niveau 6,0x00043694,0x0917D394,0x00043A2C,920,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,5f8e71e3b828c450c1290be991bf4e8f9861675cc18d71918c8541237a5d8da5,1,10,230,6,70,8,80,13,0,1,,,,,0,,,,2.38e-07; 9.9659e-05; 0.000999451; 0.016967773; 0.099609375; 0.298828125; 1; 1.5703125; 3.109375,0x0000E1D4; 0x0000E254; 0x000E74F8; 0x000E887C; 0x0017A9DC,,WF-002
2f3e3c8d94815007925ad67e5ba4c86300ecf57cf262105869a43d99ee6ad1fb,LEVEL_23,23,Airboard — niveau 6,0x00043A2C,0x0917D72C,0x00044408,2524,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,2e613bd354caaddaedd25cfa26060bf36515a4d5489ddea1fee3b574a0bab353,3,1,631,52,96,14,122,53,2,1,,,,,0,,,0.100000001@0x00283930; 1.5@0x00283934; 0.0799999982@0x00283100; -0.00300000003@0x00283900,2.38e-07; 0.033203125; 0.125; 0.149414062; 0.19921875; 0.33203125; 0.3984375; 0.5; 0.6640625; 0.83203125; 1; 1.5,0x0000E1D4; 0x0002C620; 0x0002F840; 0x0002F890; 0x0003B698; 0x00042554; 0x000428A0; 0x000429CC; 0x00042E00; 0x00042EF0; 0x0004308C; 0x000430CC; 0x0004312C; 0x00043694; 0x00055644; 0x000557C8; 0x00055814; 0x00055CA0; 0x00062CC0; 0x00063194; 0x0006D120; 0x00132DB4; MOBY_SnapMobyAnim,,WF-001
a0c9f2348b17b34ae20cd986946e9986592765755ff8bc44e8d82a6df56c3b27,LEVEL_23,23,Airboard — niveau 6,0x00047544,0x09181244,0x000485F8,4276,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,48e46b3e9d50ce35b3533d2dc50861e1380ee0357bb998ea1783b05aa5bc21ac,1,1,1069,71,126,19,345,58,0,1,,,,,0,,,30.000597@0x0028399C; 0.200000003@0x0028395C; 0.400000006@0x00283960; 0.800000012@0x00283964; 0.100000001@0x00283968; 0.200000003@0x0028396C; 0.400000006@0x00283970; 0.0500000007@0x00283974; 0@0x00283A34; 1@0x00283990; 0@0x002839F0; 0.800000012@0x00283A1C; 0.75@0x002839F4,2.38e-07; 0.00994873; 0.015625; 0.25; 0.3984375; 0.5; -1; 1,0x0000E108; 0x0000E16C; 0x0000E1D4; 0x0002A758; 0x0002D21C; 0x0002E0F0; 0x0002E11C; 0x0002F840; 0x0002F890; 0x0002F90C; 0x0003B078; 0x0003BA78; 0x00044408; 0x0004471C; 0x000456B8; 0x00046024; 0x00046244; 0x00046414; 0x00046600; 0x00062CC0; 0x00062CE8; 0x000E9880; 0x000FA224; 0x000FA22C; 0x000FA254; 0x000FA25C; 0x001475B4; 0x0017A9DC; MOBY_BlendMobyAnim; ht_grindlock_switches,,WF-003
a50a4422a2a0366826d4c2c0aae73049d3e6d44c93e876dda92de2c52118f000,LEVEL_23,23,Airboard — niveau 6,0x0004FD34,0x09189A34,0x0004FE30,252,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,73382ebdcb0540f5efafe7f168a7aa6170ab0eaccb0f545a6a1caae7aa37d4bc,1,1,63,7,2,0,7,3,0,1,,,,,0,,,0.400000006@0x00283D90; 0.300000012@0x00283D94; 0.100000001@0x00283D98,1.5,0x0000E1D4; 0x0002D6C8; 0x00042A50; 0x0004F854; 0x0004FFE0; 0x000503F0; 0x0009D030,,WF-004
8a86ad12960405935ae334206b60801183e4e8e77418955f63d6f096a15c82de,LEVEL_23,23,Airboard — niveau 6,0x000FEC20,0x09238920,0x000FEE3C,540,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,b0f621e501fd3203f95868fc62daf2e9d372d41173ea2b415febeeb6e1e70d01,2,1,135,7,33,3,38,7,0,1,,AgentOfDoom@2,,,0,,,0.200000003@0x0029FECC; 0@0x0029D3A0,2.38e-07; 1,0x0000E1D4; 0x000FDF88; 0x001004FC; 0x00101AD0; 0x0017BA68,,WF-008
968668ccd5198515cf25c2815fcfb186538f5bdd3b910ae8321fe3dde32303e0,LEVEL_23,23,Airboard — niveau 6,0x000FEE3C,0x09238B3C,0x000FF104,712,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,a006da2b08c07e4c098a3602bca28eb61367bdae9690f8b73b0c0f1f3431dd8f,2,1,178,7,38,4,44,14,0,1,,AgentOfDoom@2,,,0,,,0.200000003@0x0029FECC; 0@0x0029D3A0; 60@0x0029FD78,2.38e-07; 1,0x0000E1D4; 0x000FFA68; 0x001004FC; 0x00101AD0; 0x0017BA68,,WF-009
b07e66b93323e492431512dbd5e2654d2c18c232cad02595682cefe1704d88b8,LEVEL_23,23,Airboard — niveau 6,0x000FF104,0x09238E04,0x000FF41C,792,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,3bc0468732edd83226e6fc34d1ed2b502c87ccde1f864b6a04ed639f35e561e6,3,1,198,7,54,2,76,5,0,1,,AgentOfDoom@2,,,0,,,0.0199999996@0x0029FEC0; 0.76666671@0x0029FD60; 0.200000003@0x0029FECC; 0@0x0029D3A0; 0.214570001@0x0029FD70; 0.5@0x0029FD6C,2.38e-07; 1,0x0000E1D4; 0x00018824; 0x000FFA68; 0x001004FC; 0x0017BA68,,WF-007
b17654bd924dce7abe0f266c545c41586d38f478330125bbd1dd2d5edeb62a1b,LEVEL_23,23,Airboard — niveau 6,0x00101AD0,0x0923B7D0,0x00102070,1440,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,faf55e94f4c82e84171361bdde35bc3dfcc50233326dbb2a4ba50c8cb5fdedb2,2,2,360,13,58,10,87,18,0,3,,AgentOfDoom@3,,,0,,,3@0x0029FD64; 0.0199999996@0x0029FEC0; 0.76666671@0x0029FD60; 0.300000012@0x0029FD68; 0.214570001@0x0029FD70; 0.5@0x0029FD6C,0.099609375; 0.149414062; 1; 2; 3.140625; 8,0x0000E1D4; 0x000100F0; 0x00018190; 0x00018824; 0x00065248; 0x000812B0; 0x000FF500; 0x0017A8CC; 0x0017A9F4; 0x001834B0,,WF-010
cda1f243ed3cc3baced794eea6410c47c7b121cbcf47c828c979d88435d7b6b7,LEVEL_23,23,Airboard — niveau 6,0x00144B4C,0x0927E84C,0x00144FAC,1120,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,a162c180b97766c8e013c1cc4762de9583fee09029f080cc935289c33e2e9a99,1,1,280,10,54,4,110,10,0,2,,Polarizer@1,,,0,,,20@0x002A62D4,2.38e-07; 0.099609375; 1,0x0000E1D4; 0x00018824; 0x000E7B24; 0x000EB824; 0x00143DD8; 0x00143FF4; 0x0017BA68,,WF-006
2c961f864eab9cbbc8f812799ed3dd9b2c8c46d60f6b6add12d96ae57252139c,LEVEL_23,23,Airboard — niveau 6,0x00156A68,0x09290768,0x00156DE4,892,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,073e63118b70b8d0cc58d2602614d0938ef5849a2e775d0b0c0fd0d16c7801d1,1,2,223,3,57,5,81,19,0,1,,Skyboarder01@2,,,0,,,0@0x0029D374; 0.0888888985@0x002A7730; 0.0666666701@0x002A7734,2.38e-07; 9.954e-06; 0.049804688; 0.19921875; 1; 9984,0x0000E1D4; 0x001569DC; 0x0017BA68,,WF-024
4f3d3c79217e7c044187dd74de1846b5567bcf0b2fc562ada0faa98f6b3aac18,LEVEL_23,23,Airboard — niveau 6,0x00164AF4,0x0929E7F4,0x00164D00,524,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,15e3b3f74ee4e882fe744fb31ab81a740ea05f4f014255975c6da960df284c68,1,2,131,6,5,0,16,15,0,1,,MutantCow@2; MutantMadCow@2; AgentOfDoom@3,,,0,,,0.0111111123@0x002A8598,,0x0000E1D4; 0x000E8170; 0x00164D94; 0x00164FDC; 0x0016566C; 0x00165E90,,WF-012
ef8ce773c105cac024df4f5419052a7e0f7839ec6fc98bfb101f0c2adf2ff27d,LEVEL_23,23,Airboard — niveau 6,0x00165248,0x0929EF48,0x00165434,492,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,d7a1cb82119982cad7ad12afce039da3c738f35b40843bca7313974d08ef3619,2,2,123,4,46,2,31,3,0,1,,AgentOfDoom@3,,,0,,,,2.38e-07; 1,0x0000E1D4; 0x000E8170; 0x0017BA68,,WF-011
0de1954f42fe210579d79a0be5f187d13dfc24a29256ecfea2cd306b3a6c1546,LEVEL_24,24,HIG Treehouse,0x0000E00C,0x09147D0C,0x0000E09C,144,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,b15c21ba77af087041f54499d4f786ae964384dc62d8535ce630d7b882836992,3,7,36,3,0,0,12,0,0,1,,RatchetShipAnimation@2; ExplosiveBee@3,,,0,,,,,0x0000DE74,,WF-005
80d909ccea185b2b92de4eaeda906b378de28efe8a0015d6d7c6ef3382388145,LEVEL_24,24,HIG Treehouse,0x0000FCD0,0x091499D0,0x00010004,820,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,010d5801cca080c4a5c039647d3f406a79ee8cecc1764cdcbfca9c50d52fd1f7,1,3,205,4,58,4,61,7,0,1,,RatchetShipAnimation@2,,,0,,,0@0x00299B10,2.38e-07; 9.9659e-05; 1,0x0000DE74; 0x0000E00C; 0x0000E6C8; 0x000EB2E8,,WF-015
24a2ff0a1557a72e167a4c96b6f9c801d44d4cba5af921ba5669a4084a8edf49,LEVEL_24,24,HIG Treehouse,0x000434A0,0x0917D1A0,0x00043838,920,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,5f8e71e3b828c450c1290be991bf4e8f9861675cc18d71918c8541237a5d8da5,1,10,230,6,70,8,80,13,0,1,,,,,0,,,,2.38e-07; 9.9659e-05; 0.000999451; 0.016967773; 0.099609375; 0.298828125; 1; 1.5703125; 3.109375,0x0000DE74; 0x0000DEF4; 0x000EAB94; 0x000EBED8; 0x00177CB0,,WF-002
2f3e3c8d94815007925ad67e5ba4c86300ecf57cf262105869a43d99ee6ad1fb,LEVEL_24,24,HIG Treehouse,0x00043838,0x0917D538,0x00044214,2524,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,2e613bd354caaddaedd25cfa26060bf36515a4d5489ddea1fee3b574a0bab353,3,1,631,52,96,14,122,53,2,1,,,,,0,,,0.100000001@0x00280130; 1.5@0x00280134; 0.0799999982@0x0027F900; -0.00300000003@0x00280100,2.38e-07; 0.033203125; 0.125; 0.149414062; 0.19921875; 0.33203125; 0.3984375; 0.5; 0.6640625; 0.83203125; 1; 1.5,0x0000DE74; 0x0002C214; 0x0002F434; 0x0002F484; 0x0003B4A4; 0x00042360; 0x000426AC; 0x000427D8; 0x00042C0C; 0x00042CFC; 0x00042E98; 0x00042ED8; 0x00042F38; 0x000434A0; 0x000554D8; 0x0005565C; 0x000556A8; 0x00055B34; 0x0006521C; 0x000656F0; 0x0006F7A8; 0x0012C164; MOBY_SnapMobyAnim,,WF-001
a0c9f2348b17b34ae20cd986946e9986592765755ff8bc44e8d82a6df56c3b27,LEVEL_24,24,HIG Treehouse,0x000477D8,0x091814D8,0x0004888C,4276,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,48e46b3e9d50ce35b3533d2dc50861e1380ee0357bb998ea1783b05aa5bc21ac,1,1,1069,71,126,19,345,58,0,1,,,,,0,,,30.000597@0x0028019C; 0.200000003@0x0028015C; 0.400000006@0x00280160; 0.800000012@0x00280164; 0.100000001@0x00280168; 0.200000003@0x0028016C; 0.400000006@0x00280170; 0.0500000007@0x00280174; 0@0x00280234; 1@0x00280190; 0@0x002801F0; 0.800000012@0x0028021C; 0.75@0x002801F4,2.38e-07; 0.00994873; 0.015625; 0.25; 0.3984375; 0.5; -1; 1,0x0000DDA8; 0x0000DE0C; 0x0000DE74; 0x0002A308; 0x0002CE10; 0x0002DCE4; 0x0002DD10; 0x0002F434; 0x0002F484; 0x0002F500; 0x0003AE84; 0x0003B884; 0x00044214; 0x00044528; 0x000454C4; 0x00045E30; 0x00046050; 0x00046220; 0x0004640C; 0x0006521C; 0x00065244; 0x000ECE1C; 0x00128B00; 0x00128B88; 0x00129FA4; 0x00129FDC; 0x00143698; 0x00177CB0; MOBY_BlendMobyAnim; ht_grindlock_switches,,WF-003
