"module_index","module_key","offset_hex","offset_dec","original_hex","patched_hex","flags","flags_noms","layer","layer_nom","ecrit_statiquement"
"5","LEVEL_05","0x2BAD60","2862432","0x3E567751","0x3DD67751","0","","2","armes","oui"
"5","LEVEL_05","0x2BAD68","2862440","0x3DCCCCCD","0x3D4CCCCD","0","","2","armes","oui"
"5","LEVEL_05","0x2BAD6C","2862444","0x3E800000","0x3E000000","0","","2","armes","oui"
"5","LEVEL_05","0x2BB864","2865252","0x3C23D657","0x3BA3D6DE","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"5","LEVEL_05","0x2BB868","2865256","0x3F7FFCB9","0x3F7FFF2E","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"5","LEVEL_05","0x2BB870","2865264","0x3CF5B920","0x3C75C033","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"5","LEVEL_05","0x2BB874","2865268","0x3F7FE283","0x3F7FF8A1","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"5","LEVEL_05","0x2BB87C","2865276","0x41700000","0x41F00000","0","","4","cassables/boulons","oui"
"5","LEVEL_05","0x2BBA10","2865680","0x3D75C291","0x3CF5C28F","0","","4","cassables/boulons","oui"
"5","LEVEL_05","0x2BBA18","2865688","0x3DF5C28F","0x3D7D9C85","0","","4","cassables/boulons","oui"
"5","LEVEL_05","0x2BBA20","2865696","0x3C888889","0x3C088889","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"5","LEVEL_05","0x2BBA28","2865704","0x3DCC7578","0x3D4CB6F5","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"5","LEVEL_05","0x2BBA2C","2865708","0x3F7EB898","0x3F7FAE19","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"5","LEVEL_05","0x2BEBEC","2878444","0x41700000","0x41F00000","0","","2","armes","oui"
"5","LEVEL_05","0x2BEBF0","2878448","0x40C00000","0x41400000","0","","2","armes","oui"
"5","LEVEL_05","0x2C1BB0","2890672","0x3BF2B9D6","0x3B72B9D6","0","","2","armes","oui"
"5","LEVEL_05","0x2C1BB4","2890676","0x3C360B61","0x3BB60B61","0","","2","armes","oui"
"5","LEVEL_05","0x2C1BB8","2890680","0x3C888889","0x3C088889","0","","2","armes","oui"
"5","LEVEL_05","0x2C1BBC","2890684","0x3D088889","0x3C888889","0","","2","armes","oui"
"5","LEVEL_05","0x2C1BC0","2890688","0x3D088889","0x3C888889","0","","2","armes","oui"
"5","LEVEL_05","0x2C1BC4","2890692","0x3D088889","0x3C888889","0","","2","armes","oui"
"5","LEVEL_05","0x2C1BC8","2890696","0x3D088889","0x3C888889","0","","2","armes","oui"
"5","LEVEL_05","0x2C1BCC","2890700","0x3D088889","0x3C888889","0","","2","armes","oui"
"5","LEVEL_05","0x2C2D10","2895120","0x3EC19D7F","0x3E419D7F","0","","2","armes","oui"
"5","LEVEL_05","0x2C2D14","2895124","0x3EC19D7F","0x3E419D7F","0","","2","armes","oui"
"5","LEVEL_05","0x2C2D18","2895128","0x3F20D97C","0x3EA0D97C","0","","2","armes","oui"
"5","LEVEL_05","0x2C2D1C","2895132","0x3F20D97C","0x3EA0D97C","0","","2","armes","oui"
"5","LEVEL_05","0x2C2D28","2895144","0x3F19999A","0x3E99999A","0","","2","armes","oui"
"5","LEVEL_05","0x2C32F4","2896628","0x42F00000","0x43700000","0","","2","armes","oui"
"5","LEVEL_05","0x2C34FC","2897148","0x40400000","0x3FC00000","0","","2","armes","oui"
"5","LEVEL_05","0x2C3500","2897152","0x40400000","0x3FC00000","0","","2","armes","oui"
"5","LEVEL_05","0x2C3504","2897156","0x40400000","0x3FC00000","0","","2","armes","oui"
"5","LEVEL_05","0x2C3508","2897160","0x40400000","0x3FC00000","0","","2","armes","oui"
"5","LEVEL_05","0x2C350C","2897164","0x40400000","0x3FC00000","0","","2","armes","oui"
"5","LEVEL_05","0x2C3510","2897168","0x40400000","0x3FC00000","0","","2","armes","oui"
"5","LEVEL_05","0x2C3514","2897172","0x40400000","0x3FC00000","0","","2","armes","oui"
"5","LEVEL_05","0x2C3538","2897208","0x3DA0D97C","0x3D20D97C","0","","2","armes","oui"
"5","LEVEL_05","0x2C353C","2897212","0x3DA0D97C","0x3D20D97C","0","","2","armes","oui"
"5","LEVEL_05","0x2C3540","2897216","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"5","LEVEL_05","0x2C3544","2897220","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"5","LEVEL_05","0x2C3548","2897224","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"5","LEVEL_05","0x2C354C","2897228","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"5","LEVEL_05","0x2C3550","2897232","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"5","LEVEL_05","0x2C3554","2897236","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"5","LEVEL_05","0x2C355C","2897244","0x42700000","0x42F00000","0","","2","armes","oui"
"5","LEVEL_05","0x2C3568","2897256","0x41700000","0x41F00000","0","","2","armes","oui"
"5","LEVEL_05","0x2C3FE8","2899944","0x3E19999A","0x3D99999A","0","","2","armes","oui"
"5","LEVEL_05","0x2C4498","2901144","0x3E75C28F","0x3DF5C28F","0","","1","socle","oui"
"5","LEVEL_05","0x2C55EC","2905580","0x41F00000","0x42700000","0","","2","armes","oui"
"5","LEVEL_05","0x952EC","611052","0x0E4BA064","0x00000000","50","UNLOCK+CODE+OLD_JUMP","1","socle","oui"
"6","LEVEL_06","0x361C","13852","0x3C043D08","0x3C043C88","16","CODE","1","socle","oui"
"6","LEVEL_06","0x3634","13876","0x3C04BD08","0x3C04BC88","16","CODE","1","socle","oui"
"6","LEVEL_06","0x13E90","81552","0x3C043D08","0x3C043C88","16","CODE","1","socle","oui"
"6","LEVEL_06","0x269FC","158204","0x27BDFFC0","0x00000007","20","CODE+CAVE_JUMP","4","cassables/boulons","oui"
"6","LEVEL_06","0x26A00","158208","0xAFB00028","0x00000000","16","CODE","4","cassables/boulons","oui"
"6","LEVEL_06","0x26A94","158356","0x46107380","0x00000000","16","CODE","4","cassables/boulons","oui"
"6","LEVEL_06","0x2BAC4","178884","0x46166300","0x461C6300","16","CODE","4","cassables/boulons","oui"
"6","LEVEL_06","0x2BAE4","178916","0x46166301","0x461C6301","16","CODE","4","cassables/boulons","oui"
"6","LEVEL_06","0x2BC7C","179324","0x46166300","0x461C6300","16","CODE","4","cassables/boulons","oui"
"6","LEVEL_06","0x2CA2C","182828","0x46006506","0x460C6500","16","CODE","1","socle","oui"
"6","LEVEL_06","0x2CB6C","183148","0x2A240002","0x2A240001","16","CODE","1","socle","oui"
"6","LEVEL_06","0x4C5F4","312820","0x3C04BF80","0x3C04BF00","16","CODE","8","particules","oui"
"6","LEVEL_06","0x4C860","313440","0x3C05BF80","0x3C05BF00","16","CODE","8","particules","oui"
"6","LEVEL_06","0x4CC30","314416","0x3C05BF80","0x3C05BF00","16","CODE","8","particules","oui"
"6","LEVEL_06","0xFF308","1045256","0x460F6300","0x00000000","20","CODE+CAVE_JUMP","2","armes","oui"
"6","LEVEL_06","0xFF30C","1045260","0xE60C0030","0x00000000","16","CODE","2","armes","oui"
"6","LEVEL_06","0x101724","1054500","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"6","LEVEL_06","0x101740","1054528","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"6","LEVEL_06","0x10614C","1073484","0x3C073F80","0x3C073F00","16","CODE","8","particules","oui"
"6","LEVEL_06","0x107B2C","1080108","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"6","LEVEL_06","0x107D94","1080724","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"6","LEVEL_06","0x108518","1082648","0x3C05BF80","0x3C05BF00","16","CODE","2","armes","oui"
"6","LEVEL_06","0x10878C","1083276","0x460D6300","0x00000001","20","CODE+CAVE_JUMP","2","armes","oui"
"6","LEVEL_06","0x108790","1083280","0xE62C0004","0x00000000","16","CODE","2","armes","oui"
"6","LEVEL_06","0x1099E8","1087976","0x3C063D08","0x3C063C88","16","CODE","2","armes","oui"
"6","LEVEL_06","0x10CE68","1101416","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"6","LEVEL_06","0x10CF68","1101672","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"6","LEVEL_06","0x10F8B4","1112244","0x3C0641F0","0x3C064270","16","CODE","2","armes","oui"
"6","LEVEL_06","0x10FE88","1113736","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"6","LEVEL_06","0x113F34","1130292","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"6","LEVEL_06","0x116AC8","1141448","0x3C053F80","0x3C053F00","16","CODE","4","cassables/boulons","oui"
"6","LEVEL_06","0x117320","1143584","0x24040002","0x24040004","16","CODE","4","cassables/boulons","oui"
"6","LEVEL_06","0x11F654","1177172","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"6","LEVEL_06","0x11FE74","1179252","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"6","LEVEL_06","0x11FEE8","1179368","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"6","LEVEL_06","0x1209DC","1182172","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"6","LEVEL_06","0x12C89C","1231004","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"6","LEVEL_06","0x12CB3C","1231676","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"6","LEVEL_06","0x12CC94","1232020","0x34040003","0x34040006","16","CODE","2","armes","oui"
"6","LEVEL_06","0x13E0A8","1302696","0x46146301","0x00000004","20","CODE+CAVE_JUMP","2","armes","oui"
"6","LEVEL_06","0x13E0AC","1302700","0xE62C0008","0x00000000","16","CODE","2","armes","oui"
"6","LEVEL_06","0x15EA5C","1436252","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"6","LEVEL_06","0x15F404","1438724","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"6","LEVEL_06","0x164848","1460296","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"6","LEVEL_06","0x164C00","1461248","0x3C043D08","0x3C043C88","16","CODE","2","armes","oui"
"6","LEVEL_06","0x164C48","1461320","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"6","LEVEL_06","0x167658","1472088","0x46148B01","0x00000002","20","CODE+CAVE_JUMP","2","armes","oui"
"6","LEVEL_06","0x167684","1472132","0x46146301","0x00000003","20","CODE+CAVE_JUMP","2","armes","oui"
"6","LEVEL_06","0x167688","1472136","0x4616603C","0x00000000","16","CODE","2","armes","oui"
"6","LEVEL_06","0x16DA20","1497632","0xC62C0010","0x00000005","20","CODE+CAVE_JUMP","2","armes","oui"
"6","LEVEL_06","0x16DA24","1497636","0x46166301","0x00000000","16","CODE","2","armes","oui"
"6","LEVEL_06","0x171BA4","1514404","0x3C044000","0x3C043F80","16","CODE","1","socle","oui"
"6","LEVEL_06","0x18B5E0","1619424","0xC6EC0008","0x00000006","20","CODE+CAVE_JUMP","2","armes","oui"
"6","LEVEL_06","0x18B5E4","1619428","0xC7CD0010","0x00000000","16","CODE","2","armes","oui"
"6","LEVEL_06","0x2BC7B0","2869168","0x42700000","0x42F00000","0","","2","armes","oui"
"6","LEVEL_06","0x2BC7B4","2869172","0x42700000","0x42F00000","0","","2","armes","oui"
"6","LEVEL_06","0x2BCED0","2870992","0x40000000","0x3F800000","0","","2","armes","oui"
"6","LEVEL_06","0x2BD388","2872200","0x3C360B62","0x3BB60B62","0","","2","armes","oui"
"6","LEVEL_06","0x2BD38C","2872204","0x41880000","0x41080000","0","","8","particules","oui"
"6","LEVEL_06","0x2BD394","2872212","0x3DD67751","0x3D567751","0","","2","armes","oui"
"6","LEVEL_06","0x2BD398","2872216","0x3E567751","0x3DD67751","0","","2","armes","oui"
"6","LEVEL_06","0x2BD3A0","2872224","0x3DCCCCCD","0x3D4CCCCD","0","","2","armes","oui"
"6","LEVEL_06","0x2BD3A4","2872228","0x3E800000","0x3E000000","0","","2","armes","oui"
"6","LEVEL_06","0x2BDE9C","2875036","0x3C23D657","0x3BA3D6DE","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"6","LEVEL_06","0x2BDEA0","2875040","0x3F7FFCB9","0x3F7FFF2E","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"6","LEVEL_06","0x2BDEA8","2875048","0x3CF5B920","0x3C75C033","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"6","LEVEL_06","0x2BDEAC","2875052","0x3F7FE283","0x3F7FF8A1","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"6","LEVEL_06","0x2BDEB4","2875060","0x41700000","0x41F00000","0","","4","cassables/boulons","oui"
"6","LEVEL_06","0x2BE048","2875464","0x3D75C291","0x3CF5C28F","0","","4","cassables/boulons","oui"
"6","LEVEL_06","0x2BE050","2875472","0x3DF5C28F","0x3D7D9C85","0","","4","cassables/boulons","oui"
"6","LEVEL_06","0x2BE058","2875480","0x3C888889","0x3C088889","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"6","LEVEL_06","0x2BE060","2875488","0x3DCC7578","0x3D4CB6F5","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"6","LEVEL_06","0x2BE064","2875492","0x3F7EB898","0x3F7FAE19","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"6","LEVEL_06","0x2C1CD4","2890964","0x41700000","0x41F00000","0","","2","armes","oui"
"6","LEVEL_06","0x2C1CD8","2890968","0x40C00000","0x41400000","0","","2","armes","oui"
"6","LEVEL_06","0x2C47C8","2901960","0x3BF2B9D6","0x3B72B9D6","0","","2","armes","oui"
"6","LEVEL_06","0x2C47CC","2901964","0x3C360B61","0x3BB60B61","0","","2","armes","oui"
"6","LEVEL_06","0x2C47D0","2901968","0x3C888889","0x3C088889","0","","2","armes","oui"
"6","LEVEL_06","0x2C47D4","2901972","0x3D088889","0x3C888889","0","","2","armes","oui"
"6","LEVEL_06","0x2C47D8","2901976","0x3D088889","0x3C888889","0","","2","armes","oui"
"6","LEVEL_06","0x2C47DC","2901980","0x3D088889","0x3C888889","0","","2","armes","oui"
"6","LEVEL_06","0x2C47E0","2901984","0x3D088889","0x3C888889","0","","2","armes","oui"
"6","LEVEL_06","0x2C47E4","2901988","0x3D088889","0x3C888889","0","","2","armes","oui"
"6","LEVEL_06","0x2C58B8","2906296","0x3EC19D7F","0x3E419D7F","0","","2","armes","oui"
"6","LEVEL_06","0x2C58BC","2906300","0x3EC19D7F","0x3E419D7F","0","","2","armes","oui"
"6","LEVEL_06","0x2C58C0","2906304","0x3F20D97C","0x3EA0D97C","0","","2","armes","oui"
"6","LEVEL_06","0x2C58C4","2906308","0x3F20D97C","0x3EA0D97C","0","","2","armes","oui"
"6","LEVEL_06","0x2C58D0","2906320","0x3F19999A","0x3E99999A","0","","2","armes","oui"
"6","LEVEL_06","0x2C62DC","2908892","0x42F00000","0x43700000","0","","2","armes","oui"
"6","LEVEL_06","0x2C64E4","2909412","0x40400000","0x3FC00000","0","","2","armes","oui"
"6","LEVEL_06","0x2C64E8","2909416","0x40400000","0x3FC00000","0","","2","armes","oui"
"6","LEVEL_06","0x2C64EC","2909420","0x40400000","0x3FC00000","0","","2","armes","oui"
"6","LEVEL_06","0x2C64F0","2909424","0x40400000","0x3FC00000","0","","2","armes","oui"
"6","LEVEL_06","0x2C64F4","2909428","0x40400000","0x3FC00000","0","","2","armes","oui"
"6","LEVEL_06","0x2C64F8","2909432","0x40400000","0x3FC00000","0","","2","armes","oui"
"6","LEVEL_06","0x2C64FC","2909436","0x40400000","0x3FC00000","0","","2","armes","oui"
"6","LEVEL_06","0x2C6520","2909472","0x3DA0D97C","0x3D20D97C","0","","2","armes","oui"
"6","LEVEL_06","0x2C6524","2909476","0x3DA0D97C","0x3D20D97C","0","","2","armes","oui"
"6","LEVEL_06","0x2C6528","2909480","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"6","LEVEL_06","0x2C652C","2909484","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"6","LEVEL_06","0x2C6530","2909488","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"6","LEVEL_06","0x2C6534","2909492","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"6","LEVEL_06","0x2C6538","2909496","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"6","LEVEL_06","0x2C653C","2909500","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"6","LEVEL_06","0x2C6544","2909508","0x42700000","0x42F00000","0","","2","armes","oui"
"6","LEVEL_06","0x2C6550","2909520","0x41700000","0x41F00000","0","","2","armes","oui"
"6","LEVEL_06","0x2C6D60","2911584","0x3E19999A","0x3D99999A","0","","2","armes","oui"
"6","LEVEL_06","0x2C7210","2912784","0x3E75C28F","0x3DF5C28F","0","","1","socle","oui"
"6","LEVEL_06","0x2C8974","2918772","0x41F00000","0x42700000","0","","2","armes","oui"
"6","LEVEL_06","0x9133C","594748","0x0E4BA79A","0x00000000","50","UNLOCK+CODE+OLD_JUMP","1","socle","oui"
"7","LEVEL_07","0x361C","13852","0x3C043D08","0x3C043C88","16","CODE","1","socle","oui"
"7","LEVEL_07","0x3634","13876","0x3C04BD08","0x3C04BC88","16","CODE","1","socle","oui"
"7","LEVEL_07","0x152E0","86752","0x3C043D08","0x3C043C88","16","CODE","1","socle","oui"
"7","LEVEL_07","0x28078","163960","0x27BDFFC0","0x00000007","20","CODE+CAVE_JUMP","4","cassables/boulons","oui"
"7","LEVEL_07","0x2807C","163964","0xAFB00028","0x00000000","16","CODE","4","cassables/boulons","oui"
"7","LEVEL_07","0x28110","164112","0x46107380","0x00000000","16","CODE","4","cassables/boulons","oui"
"7","LEVEL_07","0x2ED50","191824","0x46166300","0x461C6300","16","CODE","4","cassables/boulons","oui"
"7","LEVEL_07","0x2ED70","191856","0x46166301","0x461C6301","16","CODE","4","cassables/boulons","oui"
"7","LEVEL_07","0x2EF08","192264","0x46166300","0x461C6300","16","CODE","4","cassables/boulons","oui"
"7","LEVEL_07","0x2FCB8","195768","0x46006506","0x460C6500","16","CODE","1","socle","oui"
"7","LEVEL_07","0x2FDF8","196088","0x2A240002","0x2A240001","16","CODE","1","socle","oui"
"7","LEVEL_07","0x4FCB8","326840","0x3C04BF80","0x3C04BF00","16","CODE","8","particules","oui"
"7","LEVEL_07","0x4FF24","327460","0x3C05BF80","0x3C05BF00","16","CODE","8","particules","oui"
"7","LEVEL_07","0x502F4","328436","0x3C05BF80","0x3C05BF00","16","CODE","8","particules","oui"
"7","LEVEL_07","0x109858","1087576","0x460F6300","0x00000000","20","CODE+CAVE_JUMP","2","armes","oui"
"7","LEVEL_07","0x10985C","1087580","0xE60C0030","0x00000000","16","CODE","2","armes","oui"
"7","LEVEL_07","0x10BC74","1096820","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"7","LEVEL_07","0x10BC90","1096848","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"7","LEVEL_07","0x11069C","1115804","0x3C073F80","0x3C073F00","16","CODE","8","particules","oui"
"7","LEVEL_07","0x11207C","1122428","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"7","LEVEL_07","0x1122E4","1123044","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"7","LEVEL_07","0x112A68","1124968","0x3C05BF80","0x3C05BF00","16","CODE","2","armes","oui"
"7","LEVEL_07","0x112CDC","1125596","0x460D6300","0x00000001","20","CODE+CAVE_JUMP","2","armes","oui"
"7","LEVEL_07","0x112CE0","1125600","0xE62C0004","0x00000000","16","CODE","2","armes","oui"
"7","LEVEL_07","0x113F38","1130296","0x3C063D08","0x3C063C88","16","CODE","2","armes","oui"
"7","LEVEL_07","0x1176A8","1144488","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"7","LEVEL_07","0x1177A8","1144744","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"7","LEVEL_07","0x11A0F4","1155316","0x3C0641F0","0x3C064270","16","CODE","2","armes","oui"
"7","LEVEL_07","0x11A6C8","1156808","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"7","LEVEL_07","0x11E774","1173364","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"7","LEVEL_07","0x121320","1184544","0x3C053F80","0x3C053F00","16","CODE","4","cassables/boulons","oui"
"7","LEVEL_07","0x121B78","1186680","0x24040002","0x24040004","16","CODE","4","cassables/boulons","oui"
"7","LEVEL_07","0x12A58C","1222028","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"7","LEVEL_07","0x12ADAC","1224108","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"7","LEVEL_07","0x12AE20","1224224","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"7","LEVEL_07","0x12B914","1227028","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"7","LEVEL_07","0x144798","1329048","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"7","LEVEL_07","0x144A38","1329720","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"7","LEVEL_07","0x144B90","1330064","0x34040003","0x34040006","16","CODE","2","armes","oui"
"7","LEVEL_07","0x154970","1395056","0x46146301","0x00000004","20","CODE+CAVE_JUMP","2","armes","oui"
"7","LEVEL_07","0x154974","1395060","0xE62C0008","0x00000000","16","CODE","2","armes","oui"
"7","LEVEL_07","0x17C128","1556776","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"7","LEVEL_07","0x17CAD0","1559248","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"7","LEVEL_07","0x17EBBC","1567676","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"7","LEVEL_07","0x17EF74","1568628","0x3C043D08","0x3C043C88","16","CODE","2","armes","oui"
"7","LEVEL_07","0x17EFBC","1568700","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"7","LEVEL_07","0x1819CC","1579468","0x46148B01","0x00000002","20","CODE+CAVE_JUMP","2","armes","oui"
"7","LEVEL_07","0x1819F8","1579512","0x46146301","0x00000003","20","CODE+CAVE_JUMP","2","armes","oui"
"7","LEVEL_07","0x1819FC","1579516","0x4616603C","0x00000000","16","CODE","2","armes","oui"
"7","LEVEL_07","0x18D194","1626516","0xC62C0010","0x00000005","20","CODE+CAVE_JUMP","2","armes","oui"
"7","LEVEL_07","0x18D198","1626520","0x46166301","0x00000000","16","CODE","2","armes","oui"
"7","LEVEL_07","0x190B48","1641288","0x3C04BF80","0x3C04BF00","16","CODE","8","particules","oui"
"7","LEVEL_07","0x190C9C","1641628","0x3C04BF80","0x3C04BF00","16","CODE","8","particules","oui"
"7","LEVEL_07","0x1923F8","1647608","0x3C044000","0x3C043F80","16","CODE","1","socle","oui"
"7","LEVEL_07","0x1A82AC","1737388","0xC6EC0008","0x00000006","20","CODE+CAVE_JUMP","2","armes","oui"
"7","LEVEL_07","0x1A82B0","1737392","0xC7CD0010","0x00000000","16","CODE","2","armes","oui"
"7","LEVEL_07","0x2DC930","3000624","0x42700000","0x42F00000","0","","2","armes","oui"
"7","LEVEL_07","0x2DC934","3000628","0x42700000","0x42F00000","0","","2","armes","oui"
"7","LEVEL_07","0x2DD050","3002448","0x40000000","0x3F800000","0","","2","armes","oui"
"7","LEVEL_07","0x2DD5A8","3003816","0x3C360B62","0x3BB60B62","0","","2","armes","oui"
"7","LEVEL_07","0x2DD5AC","3003820","0x41880000","0x41080000","0","","8","particules","oui"
"7","LEVEL_07","0x2DD5B4","3003828","0x3DD67751","0x3D567751","0","","2","armes","oui"
"7","LEVEL_07","0x2DD5B8","3003832","0x3E567751","0x3DD67751","0","","2","armes","oui"
"7","LEVEL_07","0x2DD5C0","3003840","0x3DCCCCCD","0x3D4CCCCD","0","","2","armes","oui"
"7","LEVEL_07","0x2DD5C4","3003844","0x3E800000","0x3E000000","0","","2","armes","oui"
"7","LEVEL_07","0x2DE0BC","3006652","0x3C23D657","0x3BA3D6DE","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"7","LEVEL_07","0x2DE0C0","3006656","0x3F7FFCB9","0x3F7FFF2E","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"7","LEVEL_07","0x2DE0C8","3006664","0x3CF5B920","0x3C75C033","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"7","LEVEL_07","0x2DE0CC","3006668","0x3F7FE283","0x3F7FF8A1","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"7","LEVEL_07","0x2DE0D4","3006676","0x41700000","0x41F00000","0","","4","cassables/boulons","oui"
"7","LEVEL_07","0x2DE268","3007080","0x3D75C291","0x3CF5C28F","0","","4","cassables/boulons","oui"
"7","LEVEL_07","0x2DE270","3007088","0x3DF5C28F","0x3D7D9C85","0","","4","cassables/boulons","oui"
"7","LEVEL_07","0x2DE278","3007096","0x3C888889","0x3C088889","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"7","LEVEL_07","0x2DE280","3007104","0x3DCC7578","0x3D4CB6F5","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"7","LEVEL_07","0x2DE284","3007108","0x3F7EB898","0x3F7FAE19","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"7","LEVEL_07","0x2E314C","3027276","0x41700000","0x41F00000","0","","2","armes","oui"
"7","LEVEL_07","0x2E3150","3027280","0x40C00000","0x41400000","0","","2","armes","oui"
"7","LEVEL_07","0x2E6838","3041336","0x3BF2B9D6","0x3B72B9D6","0","","2","armes","oui"
"7","LEVEL_07","0x2E683C","3041340","0x3C360B61","0x3BB60B61","0","","2","armes","oui"
"7","LEVEL_07","0x2E6840","3041344","0x3C888889","0x3C088889","0","","2","armes","oui"
"7","LEVEL_07","0x2E6844","3041348","0x3D088889","0x3C888889","0","","2","armes","oui"
"7","LEVEL_07","0x2E6848","3041352","0x3D088889","0x3C888889","0","","2","armes","oui"
"7","LEVEL_07","0x2E684C","3041356","0x3D088889","0x3C888889","0","","2","armes","oui"
"7","LEVEL_07","0x2E6850","3041360","0x3D088889","0x3C888889","0","","2","armes","oui"
"7","LEVEL_07","0x2E6854","3041364","0x3D088889","0x3C888889","0","","2","armes","oui"
"7","LEVEL_07","0x2E81D8","3047896","0x3EC19D7F","0x3E419D7F","0","","2","armes","oui"
"7","LEVEL_07","0x2E81DC","3047900","0x3EC19D7F","0x3E419D7F","0","","2","armes","oui"
"7","LEVEL_07","0x2E81E0","3047904","0x3F20D97C","0x3EA0D97C","0","","2","armes","oui"
"7","LEVEL_07","0x2E81E4","3047908","0x3F20D97C","0x3EA0D97C","0","","2","armes","oui"
"7","LEVEL_07","0x2E81F0","3047920","0x3F19999A","0x3E99999A","0","","2","armes","oui"
"7","LEVEL_07","0x2E859C","3048860","0x42F00000","0x43700000","0","","2","armes","oui"
"7","LEVEL_07","0x2E87A4","3049380","0x40400000","0x3FC00000","0","","2","armes","oui"
"7","LEVEL_07","0x2E87A8","3049384","0x40400000","0x3FC00000","0","","2","armes","oui"
"7","LEVEL_07","0x2E87AC","3049388","0x40400000","0x3FC00000","0","","2","armes","oui"
"7","LEVEL_07","0x2E87B0","3049392","0x40400000","0x3FC00000","0","","2","armes","oui"
"7","LEVEL_07","0x2E87B4","3049396","0x40400000","0x3FC00000","0","","2","armes","oui"
"7","LEVEL_07","0x2E87B8","3049400","0x40400000","0x3FC00000","0","","2","armes","oui"
