module_key,module_index,level,descriptor_rva,descriptor_runtime,object_name,callback_count,callback_rvas,callback_runtime_addresses,pvar_schema
LEVEL_03,3,Kalidon,0x002EC428,0x09426128,PDA,3,0x00171480; 0x00171488; 0x00171490,0x092AB180; 0x092AB188; 0x092AB190,
LEVEL_03,3,Kalidon,0x002EC56C,0x0942626C,PODBomb,3,0x001714C4; 0x00171534; 0x0017186C,0x092AB1C4; 0x092AB234; 0x092AB56C,
LEVEL_03,3,Kalidon,0x002EC67C,0x0942637C,Polarizer,3,0x00172054; 0x00172210; 0x00172CF8,0x092ABD54; 0x092ABF10; 0x092AC9F8,
LEVEL_03,3,Kalidon,0x002EC7CC,0x094264CC,PowerupAmmo,3,0x00173C68; 0x00173D34; 0x00173D3C,0x092AD968; 0x092ADA34; 0x092ADA3C,VEC4 velocity; f32 fallDistance; f32 fadeAmnt; u8 ammoType; u8 ammoAmnt; u32 priority; u8 gain; u8 needSync;
LEVEL_03,3,Kalidon,0x002EC928,0x09426628,PowerupHealth,3,0x001751DC; 0x0017522C; 0x00175268,0x092AEEDC; 0x092AEF2C; 0x092AEF68,Particle *pTrail[8]; Particle *pGlowParticle; Particle *pGlowParticle2; Particle *pSphereParticle; Particle *pSphereParticle2; Moby *pParent; VEC4 velocity; f32 bobCount; f32 goToTimer; f32 deathTimer; f32 fallDistance;
LEVEL_03,3,Kalidon,0x002ECAB0,0x094267B0,Ratchet,4,0x00176C44; 0x00176C84; 0x00176C8C; 0x00176C94,0x092B0944; 0x092B0984; 0x092B098C; 0x092B0994,
LEVEL_03,3,Kalidon,0x002ECBEC,0x094268EC,RatchetDecoyInner,4,0x00177B8C; 0x00177B94; 0x00178904; 0x00177C54,0x092B188C; 0x092B1894; 0x092B2604; 0x092B1954,
LEVEL_03,3,Kalidon,0x002ECC60,0x09426960,RatchetDecoyOuter,3,0x00178E14; 0x00178E50; 0x00178E58,0x092B2B14; 0x092B2B50; 0x092B2B58,
LEVEL_03,3,Kalidon,0x002ECCC0,0x094269C0,RatchetShip,3,0x00178E74; 0x00179064; 0x001790C8,0x092B2B74; 0x092B2D64; 0x092B2DC8,
LEVEL_03,3,Kalidon,0x002ECFE8,0x09426CE8,RatchetShipAnimation,3,0x00179B70; 0x001793B8; 0x0017A10C,0x092B3870; 0x092B30B8; 0x092B3E0C,CurveLink introShipPosCurve; CurveLink introCameraPosCurve; CurveLink outroShipPosCurve; CurveLink outroCameraPosCurve; MobyLink ship; f32 shipSpeedInit; f32 cameraSpeedInit; f32 shipRollAmount; VEC3 shipRotDamping; f32 shipRollAmountHover; VEC3 shipRotDampingHover; f32 cameraRollAmount; VEC3 cameraRotDamping; f32 hoverTime; f32 hoverPause; f32 shipSpeedChange; f32 cameraSpeedChange; VEC3 hoverPosDamping; f32 tiltFactor; f32 tiltInterpSpeed; f32 tiltReturnFactor; f32 tiltVelDamp; f32 tiltGroundThresh; f32 tiltLmaxi; f32 tiltRmaxi; f32 tiltFmaxi; f32 tiltBmaxi; VEC3 ratchetEndOffset; VEC3 cameraInAnimOffset; f32 cameraInAnimLookYOfs; VEC3 cameraOutAnimOffset; f32 cameraOutAnimLookYOfs; f32 pa
LEVEL_03,3,Kalidon,0x002ED2E4,0x09426FE4,Region,3,0x0017C074; 0x0017C170; 0x0017C178,0x092B5D74; 0x092B5E70; 0x092B5E78,Toggle groups[32]; TriggerLink zone; u32 pad[ 3 ];
LEVEL_03,3,Kalidon,0x002ED488,0x09427188,Ryno,3,0x0017C180; 0x0017C25C; 0x0017C8FC,0x092B5E80; 0x092B5F5C; 0x092B65FC,
LEVEL_03,3,Kalidon,0x002ED564,0x09427264,RynoRocket,3,0x0017D300; 0x0017D31C; 0x0017D36C,0x092B7000; 0x092B701C; 0x092B706C,
LEVEL_03,3,Kalidon,0x002ED734,0x09427434,SetCamera,3,0x0017E228; 0x0017E33C; 0x0017E344,0x092B7F28; 0x092B803C; 0x092B8044,TriggerLink area; Toggle lazy; u8 pad[3]; f32 lookHeight; f32 camDist; f32 height; f32 elevation; f32 azimuth; MobyLink parent; Toggle useAzimuth; Toggle useLookHeight; Toggle useCamDist; Toggle useHeight; Toggle useElevation; Toggle enabled; Toggle singleUse; Toggle entered; f32 speed; u32 priority; f32 restoreSpeed; u32 pad2[3];
LEVEL_03,3,Kalidon,0x002ED7C0,0x094274C0,ShieldCharger,4,0x0017EF4C; 0x0017E60C; 0x0017F37C; 0x0017FB80,0x092B8C4C; 0x092B830C; 0x092B907C; 0x092B9880,
LEVEL_03,3,Kalidon,0x002ED968,0x09427668,ShieldChargerBolt,3,0x001819E0; 0x001819E8; 0x00181A2C,0x092BB6E0; 0x092BB6E8; 0x092BB72C,
LEVEL_03,3,Kalidon,0x002EDA68,0x09427768,ShockRocket,3,0x00181D80; 0x00181E6C; 0x00182158,0x092BBA80; 0x092BBB6C; 0x092BBE58,
LEVEL_03,3,Kalidon,0x002EDB54,0x09427854,ShockRocketShot,3,0x00182CCC; 0x00182D1C; 0x00183324,0x092BC9CC; 0x092BCA1C; 0x092BD024,
LEVEL_03,3,Kalidon,0x002EDBD0,0x094278D0,ShrapnelGeneric,3,0x0018413C; 0x00184144; 0x0018414C,0x092BDE3C; 0x092BDE44; 0x092BDE4C,
LEVEL_03,3,Kalidon,0x002EDC94,0x09427994,ShrinkBeam,3,0x001842A4; 0x001842AC; 0x00184960,0x092BDFA4; 0x092BDFAC; 0x092BE660,
LEVEL_03,3,Kalidon,0x002EDCF8,0x094279F8,ShrinkRayRatchet,3,0x00185620; 0x00185628; 0x00185630,0x092BF320; 0x092BF328; 0x092BF330,
LEVEL_03,3,Kalidon,0x002EDD8C,0x09427A8C,SkillPoint_L03,3,0x00185638; 0x00185714; 0x0018571C,0x092BF338; 0x092BF414; 0x092BF41C,Moby * pTestMoby; u32 testMobyID; u32 pad[ 2 ];
LEVEL_03,3,Kalidon,0x002EDFD8,0x09427CD8,Skyboarder01,3,0x00186CF0; 0x0018588C; 0x00185894,0x092C09F0; 0x092BF58C; 0x092BF594,CurveLink path; MobyLink raceController; Toggle isProp; u8 racesPresent; u8 isMovieSwitched; u8 textureSet; f32 baseSpeed; f32 trackThresholds[4]; f32 speedAdjustments[4];
LEVEL_03,3,Kalidon,0x002EE0A8,0x09427DA8,Spitfire,3,0x00189380; 0x001893B4; 0x001893D8,0x092C3080; 0x092C30B4; 0x092C30D8,
LEVEL_03,3,Kalidon,0x002EE184,0x09427E84,Splash,3,0x0018A76C; 0x0018A7B4; 0x0018A7BC,0x092C446C; 0x092C44B4; 0x092C44BC,VEC2 pos; VEC2 velocity; const VEC3 *pPos; f32 startRadius; u16 uOffset; u8 owned; u8 pad;
LEVEL_03,3,Kalidon,0x002EE26C,0x09427F6C,Sproutomatic,3,0x0018AD94; 0x0018AE3C; 0x0018AE74,0x092C4A94; 0x092C4B3C; 0x092C4B74,
LEVEL_03,3,Kalidon,0x002EE2D0,0x09427FD0,StaticBarrierBelt,3,0x0018B438; 0x0018B46C; 0x0018B474,0x092C5138; 0x092C516C; 0x092C5174,
LEVEL_03,3,Kalidon,0x002EE430,0x09428130,SuckCannon,3,0x0018B47C; 0x0018B5C4; 0x0018BBE0,0x092C517C; 0x092C52C4; 0x092C58E0,
LEVEL_03,3,Kalidon,0x002EE498,0x09428198,SuckCannonComet,3,0x001AD418; 0x001AD420; 0x001AD654,0x092E7118; 0x092E7120; 0x092E7354,
LEVEL_03,3,Kalidon,0x002EE500,0x09428200,SuckCannonCometTie,3,0x001AD418; 0x001AD420; 0x0018C550,0x092E7118; 0x092E7120; 0x092C6250,
LEVEL_03,3,Kalidon,0x002EE5DC,0x094282DC,SuckCannonManager,3,0x0018D230; 0x0018D27C; 0x0018D284,0x092C6F30; 0x092C6F7C; 0x092C6F84,
LEVEL_03,3,Kalidon,0x002EE66C,0x0942836C,SwarmManager,3,0x0018DFD4; 0x0018E01C; 0x0018E354,0x092C7CD4; 0x092C7D1C; 0x092C8054,
LEVEL_03,3,Kalidon,0x002EE780,0x09428480,Teleporter,3,0x0018EB74; 0x0018EF2C; 0x0018F2F8,0x092C8874; 0x092C8C2C; 0x092C8FF8,MobyLink destination; MobyLink destinationPreferred; TriggerLink activateTrigger; u32 levelId; s32 changeToLevel; Toggle secretActivation; s8 canGoToLevel; u8 pad[ 10 ];
LEVEL_03,3,Kalidon,0x002EEBB4,0x094288B4,TieManipulator,3,0x0018FC44; 0x0018FC3C; 0x0019021C,0x092C9944; 0x092C993C; 0x092C9F1C,TieLink tie[ 8 ]; f32 xAxis; f32 yAxis; f32 zAxis; f32 xRot; f32 yRot; f32 zRot; f32 xSpan; f32 ySpan; f32 zSpan; f32 xCounter; f32 yCounter; f32 zCounter; f32 speed; f32 speedPerFrame; f32 curviness; f32 curvPar; f32 scaleSpeed; f32 scaleSpeedPerFrame; f32 scaleMax; f32 scaleCounter; f32 xPerc[8]; f32 yPerc[8]; f32 zPerc[8]; f32 xPar[8]; f32 yPar[8]; f32 zPar[8]; f32 xStart[8]; f32 yStart[8]; f32 zStart[8]; MATRIX4 *pMat[8]; MATRIX4 scaleMatrix; f32 drawDistance; f32 updateDistance; f32 inverseScale; u32 linkCount;
LEVEL_03,3,Kalidon,0x002EECF4,0x094289F4,TitaniumBolt,3,0x001905AC; 0x0019079C; 0x00190904,0x092CA2AC; 0x092CA49C; 0x092CA604,f32 dist; f32 height; f32 lookHeight; f32 elevation; f32 azimuth; Toggle magnaboots; Toggle noAnimation; u32 levelToFake; u8 id; u8 pad[5];
LEVEL_03,3,Kalidon,0x002EEF5C,0x09428C5C,TMRobotHead,4,0x00191328; 0x00191760; 0x00192A00; 0x001914D0,0x092CB028; 0x092CB460; 0x092CC700; 0x092CB1D0,TriggerLink enterTrigger; TriggerLink detectArea; CurveLink enterPath; CurveLink patrolPath; MobyLink controller; Navigate nav; f32 alertRadius; Toggle clampToFloor; u8 pad[11];
LEVEL_03,3,Kalidon,0x002EF260,0x09428F60,TMRobotTorsoA,4,0x00195B80; 0x001940B0; 0x001965F0; 0x001961D4,0x092CF880; 0x092CDDB0; 0x092D02F0; 0x092CFED4,Navigate nav; MobyLink controller; MobyLink showcase; MobyLink conveyer; MobyLink enemyWave; TriggerLink enterTrigger; TriggerLink detectArea; CurveLink enterPath; CurveLink patrolPath; f32 alertRadius; Toggle sitting; u8 headSpawnPcnt; Toggle bBreakable; u8 pad[13];
LEVEL_03,3,Kalidon,0x002EF2F0,0x09428FF0,TMTieForm,3,0x001985A4; 0x001985AC; 0x001985B4,0x092D22A4; 0x092D22AC; 0x092D22B4,
LEVEL_03,3,Kalidon,0x002EF3B4,0x094290B4,TorsoAShot,3,0x00198D84; 0x001985BC; 0x001986B4,0x092D2A84; 0x092D22BC; 0x092D23B4,Particle *pGlow1; Moby *pParent; Moby *pController; f32 worldCollDist; f32 distTraveled; f32 speed;
LEVEL_03,3,Kalidon,0x002EF534,0x09429234,TorsoShrapnel,3,0x00199298; 0x001992A0; 0x001992A8,0x092D2F98; 0x092D2FA0; 0x092D2FA8,
LEVEL_03,3,Kalidon,0x002EF5B4,0x094292B4,TriggerCollection,3,0x001998B0; 0x001998B8; 0x001998C0,0x092D35B0; 0x092D35B8; 0x092D35C0,TriggerLink triggers[ 14 ];
LEVEL_03,3,Kalidon,0x002EF628,0x09429328,TripleWaveBeacon,3,0x00199DB8; 0x00199F68; 0x00199F9C,0x092D3AB8; 0x092D3C68; 0x092D3C9C,
LEVEL_03,3,Kalidon,0x002EF6D4,0x094293D4,vendor,3,0x0019A244; 0x0019A40C; 0x0019A470,0x092D3F44; 0x092D410C; 0x092D4170,u32 lastAnimPlayed; u32 vendorType; Toggle bSellsWeapons; u8 pad[ 7 ];
LEVEL_03,3,Kalidon,0x002EF8E0,0x094295E0,Wrench,3,0x0019A7EC; 0x0019A8C0; 0x0019ACFC,0x092D44EC; 0x092D45C0; 0x092D49FC,
LEVEL_04,4,Metalis,0x002DFAC0,0x094197C0,Acidbomb,3,0x0010E2EC; 0x0010E2FC; 0x0010EC64,0x09247FEC; 0x09247FFC; 0x09248964,
LEVEL_04,4,Metalis,0x002DFB48,0x09419848,AcidbombEpoxy,3,0x001100A8; 0x001100B0; 0x00110138,0x09249DA8; 0x09249DB0; 0x09249E38,
LEVEL_04,4,Metalis,0x002DFBA8,0x094198A8,AcidGloveHUD,3,0x00110640; 0x00110648; 0x00110650,0x0924A340; 0x0924A348; 0x0924A350,
LEVEL_04,4,Metalis,0x002DFC08,0x09419908,AgentController,3,0x00110658; 0x00110748; 0x00110900,0x0924A358; 0x0924A448; 0x0924A600,
LEVEL_04,4,Metalis,0x002DFF5C,0x09419C5C,AgentOfDoom,4,0x00110F50; 0x0011102C; 0x001110EC; 0x0011140C,0x0924AC50; 0x0924AD2C; 0x0924ADEC; 0x0924B10C,
LEVEL_04,4,Metalis,0x002E003C,0x09419D3C,AgentOfDoomShrapnel,3,0x00115B24; 0x00115B2C; 0x00115B34,0x0924F824; 0x0924F82C; 0x0924F834,
LEVEL_04,4,Metalis,0x002E0178,0x09419E78,AgentsBomb,3,0x00115E34; 0x00115E3C; 0x00115E44,0x0924FB34; 0x0924FB3C; 0x0924FB44,
LEVEL_04,4,Metalis,0x002E0210,0x09419F10,AgentsGlove,3,0x001173D0; 0x0011745C; 0x00117488,0x092510D0; 0x0925115C; 0x09251188,
LEVEL_04,4,Metalis,0x002E02BC,0x09419FBC,AgentsGrenade,3,0x00117958; 0x00117A48; 0x00117EFC,0x09251658; 0x09251748; 0x09251BFC,
LEVEL_04,4,Metalis,0x002E0364,0x0941A064,AgentsLaser,3,0x00118478; 0x00118780; 0x00118834,0x09252178; 0x09252480; 0x09252534,
LEVEL_04,4,Metalis,0x002E0458,0x0941A158,AgentsRocket,3,0x00119240; 0x00119304; 0x00119384,0x09252F40; 0x09253004; 0x09253084,
LEVEL_04,4,Metalis,0x002E0928,0x0941A628,ArenaController,3,0x00119F8C; 0x00119F9C; 0x0011A4E4,0x09253C8C; 0x09253C9C; 0x092541E4,MobyLink arenaChallenge[ 7 ]; u32 challengeCount; MobyLink dayNightController; MobyLink newMusic; Toggle locked; u8 pad[ 7 ];
LEVEL_04,4,Metalis,0x002E09A8,0x0941A6A8,ArmorHelmet,3,0x0011AD1C; 0x0011AD24; 0x0011AD2C,0x09254A1C; 0x09254A24; 0x09254A2C,
LEVEL_04,4,Metalis,0x002E0A08,0x0941A708,ArmorLeftFoot,3,0x0011AD34; 0x0011AD3C; 0x0011AD44,0x09254A34; 0x09254A3C; 0x09254A44,
LEVEL_04,4,Metalis,0x002E0A78,0x0941A778,ArmorLeftHand,3,0x0011AD4C; 0x0011AD54; 0x0011AD5C,0x09254A4C; 0x09254A54; 0x09254A5C,u32 pad[ 4 ];
LEVEL_04,4,Metalis,0x002E0AD8,0x0941A7D8,ArmorRightFoot,3,0x0011AD64; 0x0011AD6C; 0x0011AD74,0x09254A64; 0x09254A6C; 0x09254A74,
LEVEL_04,4,Metalis,0x002E0B48,0x0941A848,ArmorRightHand,3,0x0011AD7C; 0x0011AD84; 0x0011AD8C,0x09254A7C; 0x09254A84; 0x09254A8C,u32 pad[ 4 ];
LEVEL_04,4,Metalis,0x002E0BA8,0x0941A8A8,ArmorTorso,3,0x0011AD94; 0x0011AD9C; 0x0011ADA4,0x09254A94; 0x09254A9C; 0x09254AA4,
LEVEL_04,4,Metalis,0x002E0C8C,0x0941A98C,BeeMine,4,0x0011B444; 0x0011B454; 0x0011B834; 0x0011B52C,0x09255144; 0x09255154; 0x09255534; 0x0925522C,
LEVEL_04,4,Metalis,0x002E0D58,0x0941AA58,BeeMineGlove,3,0x0011D210; 0x0011D398; 0x0011D3C4,0x09256F10; 0x09257098; 0x092570C4,
LEVEL_04,4,Metalis,0x002E0DB8,0x0941AAB8,BeeMineGloveHUD,3,0x0011D9E4; 0x0011D9EC; 0x0011D9F4,0x092576E4; 0x092576EC; 0x092576F4,
LEVEL_04,4,Metalis,0x002E0E84,0x0941AB84,BeeMineShrapnel,3,0x0011DD2C; 0x0011DD34; 0x0011DD3C,0x09257A2C; 0x09257A34; 0x09257A3C,
LEVEL_04,4,Metalis,0x002E0F74,0x0941AC74,Blaster,3,0x0011DDB4; 0x0011DF10; 0x0011E434,0x09257AB4; 0x09257C10; 0x09258134,
LEVEL_04,4,Metalis,0x002E0FE0,0x0941ACE0,BlasterAkimbo,3,0x0011F414; 0x0011F498; 0x0011F4C8,0x09259114; 0x09259198; 0x092591C8,
LEVEL_04,4,Metalis,0x002E1054,0x0941AD54,BlasterShot,3,0x0011F798; 0x0011F7C0; 0x0011FB64,0x09259498; 0x092594C0; 0x09259864,
LEVEL_04,4,Metalis,0x002E14B4,0x0941B1B4,BlitzGun,3,0x00121A30; 0x00121B8C; 0x00121FE4,0x0925B730; 0x0925B88C; 0x0925BCE4,
LEVEL_04,4,Metalis,0x002E1644,0x0941B344,BlitzGunShot,3,0x00123A78; 0x00123A80; 0x00123C1C,0x0925D778; 0x0925D780; 0x0925D91C,
LEVEL_04,4,Metalis,0x002E16A8,0x0941B3A8,Bolt,2,0x0012472C; 0x00124734,0x0925E42C; 0x0925E434,
LEVEL_04,4,Metalis,0x002E199C,0x0941B69C,BoltController,3,0x00127CB4; 0x00127EE8; 0x00127F0C,0x092619B4; 0x09261BE8; 0x09261C0C,u32 boltAmnt; u32 boltAmountReplay; u32 pad[ 2 ];
LEVEL_04,4,Metalis,0x002E1A18,0x0941B718,BoltGrabber,3,0x001282A8; 0x001282B0; 0x001282B8,0x09261FA8; 0x09261FB0; 0x09261FB8,
LEVEL_04,4,Metalis,0x002E1ADC,0x0941B7DC,Bombglove,3,0x001282C0; 0x00128398; 0x00128848,0x09261FC0; 0x09262098; 0x09262548,
LEVEL_04,4,Metalis,0x002E1B40,0x0941B840,BotFlingerArm,3,0x00128DB8; 0x00128E5C; 0x00128E90,0x09262AB8; 0x09262B5C; 0x09262B90,
LEVEL_04,4,Metalis,0x002E1BD8,0x0941B8D8,BoxBreaker,3,0x00129FF8; 0x0012A000; 0x0012A008,0x09263CF8; 0x09263D00; 0x09263D08,
LEVEL_04,4,Metalis,0x002E1C38,0x0941B938,BoxBreakerHelp,3,0x0012A094; 0x0012A09C; 0x0012A0A4,0x09263D94; 0x09263D9C; 0x09263DA4,
LEVEL_04,4,Metalis,0x002E1D8C,0x0941BA8C,ChameleonDecoy,4,0x0012A370; 0x0012A378; 0x0012A390; 0x0012A418,0x09264070; 0x09264078; 0x09264090; 0x09264118,
LEVEL_04,4,Metalis,0x002E1EA8,0x0941BBA8,ClankBotFlingerVehicle,4,0x0012A518; 0x0012A668; 0x0012AAE8; 0x0012A6A0,0x09264218; 0x09264368; 0x092647E8; 0x092643A0,MobyLink vehicleController; u32 pad[ 3 ];
LEVEL_04,4,Metalis,0x002E1FB4,0x0941BCB4,ClankBotShrapnel,3,0x0012B15C; 0x0012B164; 0x0012B16C,0x09264E5C; 0x09264E64; 0x09264E6C,
LEVEL_04,4,Metalis,0x002E2044,0x0941BD44,ClankChallengeMenu,3,0x0012B4EC; 0x0012B544; 0x0012B54C,0x092651EC; 0x09265244; 0x0926524C,MobyLink arenaController[ 3 ]; u32 pad;
LEVEL_04,4,Metalis,0x002E2130,0x0941BE30,ClankElectroTorso,4,0x0012B844; 0x0012B9BC; 0x0012BEB0; 0x0012BA2C,0x09265544; 0x092656BC; 0x09265BB0; 0x0926572C,MobyLink vehicleController; u32 pad[ 3 ];
LEVEL_04,4,Metalis,0x002E21B8,0x0941BEB8,ClankForShipAnim,3,0x0012C260; 0x0012C268; 0x0012C270,0x09265F60; 0x09265F68; 0x09265F70,u32 pad[ 4 ];
LEVEL_04,4,Metalis,0x002E2218,0x0941BF18,ClankHead,3,0x0012C278; 0x0012C280; 0x0012C288,0x09265F78; 0x09265F80; 0x09265F88,
LEVEL_04,4,Metalis,0x002E2278,0x0941BF78,ClankPack,3,0x0012C290; 0x0012C2C0; 0x0012C2C8,0x09265F90; 0x09265FC0; 0x09265FC8,
LEVEL_04,4,Metalis,0x002E22FC,0x0941BFFC,ClankPlr,4,0x0012C2EC; 0x0012C338; 0x0012C340; 0x0012C348,0x09265FEC; 0x09266038; 0x09266040; 0x09266048,MobyLink levelMusic; u32 pad[ 3 ];
LEVEL_04,4,Metalis,0x002E23B8,0x0941C0B8,ClankRamTorso,4,0x0012C3FC; 0x0012C544; 0x0012C5C0; 0x0012C850,0x092660FC; 0x09266244; 0x092662C0; 0x09266550,MobyLink vehicleController; u32 pad[ 3 ];
LEVEL_04,4,Metalis,0x002E2480,0x0941C180,ClankSawTorso,4,0x0012CDE4; 0x0012CF2C; 0x0012CF94; 0x0012D228,0x09266AE4; 0x09266C2C; 0x09266C94; 0x09266F28,MobyLink vehicleController; u32 pad[ 3 ];
LEVEL_04,4,Metalis,0x002E2524,0x0941C224,ContinuePoint,3,0x0012D804; 0x0012D828; 0x0012D830,0x09267504; 0x09267528; 0x09267530,TriggerLink activateTrigger; u8 index;
LEVEL_04,4,Metalis,0x002E25D0,0x0941C2D0,ConveyorBelt,3,0x0012D948; 0x0012DAD8; 0x0012DAE0,0x09267648; 0x092677D8; 0x092677E0,CurveLink conveyorCurve; f32 speed; f32 width; u32 soundSig;
LEVEL_04,4,Metalis,0x002E266C,0x0941C36C,CowBell,3,0x0012E0EC; 0x0012E0F4; 0x0012E0FC,0x09267DEC; 0x09267DF4; 0x09267DFC,
LEVEL_04,4,Metalis,0x002E271C,0x0941C41C,Crate,4,0x0012E234; 0x0012E23C; 0x0012E324; 0x0012E244,0x09267F34; 0x09267F3C; 0x09268024; 0x09267F44,Moby *pCrateBelow; f32 velocityY; f32 fallDistance; f32 distFallen;
LEVEL_04,4,Metalis,0x002E2780,0x0941C480,CrateChunk,2,0x0012E32C; 0x0012E334,0x0926802C; 0x09268034,
LEVEL_04,4,Metalis,0x002E2980,0x0941C680,CrateChunkController,2,0x0012E990; 0x0012E998,0x09268690; 0x09268698,
LEVEL_04,4,Metalis,0x002E2A9C,0x0941C79C,CrossbowGun,3,0x0012E9A0; 0x0012EA8C; 0x0012EC6C,0x092686A0; 0x0926878C; 0x0926896C,
LEVEL_04,4,Metalis,0x002E2C7C,0x0941C97C,CrossbowShot,3,0x0012F2BC; 0x0012F2C4; 0x00130804,0x09268FBC; 0x09268FC4; 0x0926A504,
LEVEL_04,4,Metalis,0x002E2D98,0x0941CA98,CrystalGroundShard,3,0x001316F8; 0x0013193C; 0x00131B80,0x0926B3F8; 0x0926B63C; 0x0926B880,
LEVEL_04,4,Metalis,0x002E2E24,0x0941CB24,DamageSphere,3,0x001322A0; 0x001322A8; 0x001322B0,0x0926BFA0; 0x0926BFA8; 0x0926BFB0,float radius; float damage; u32 pad[ 2 ];
LEVEL_04,4,Metalis,0x002E2EE8,0x0941CBE8,DeathTrigger,3,0x0013238C; 0x001323EC; 0x001323F4,0x0926C08C; 0x0926C0EC; 0x0926C0F4,MobyLink killAreas; MobyLink ignoreAreas; Toggle killHeroInTriggers; f32 minYHeight; u8 pad[3];
LEVEL_04,4,Metalis,0x002E2F48,0x0941CC48,DerbyCrateHealth,4,0x00132568; 0x0013277C; 0x00132798; 0x001327B4,0x0926C268; 0x0926C47C; 0x0926C498; 0x0926C4B4,
LEVEL_04,4,Metalis,0x002E34C8,0x0941D1C8,DerbyCratePowerup,4,0x00132FBC; 0x00132FF0; 0x0013300C; 0x00133014,0x0926CCBC; 0x0926CCF0; 0x0926CD0C; 0x0926CD14,
LEVEL_04,4,Metalis,0x002E3590,0x0941D290,DerbyPowerup,3,0x00133060; 0x00133094; 0x0013309C,0x0926CD60; 0x0926CD94; 0x0926CD9C,
LEVEL_04,4,Metalis,0x002E35F0,0x0941D2F0,DerbyPowerupHealth,3,0x00133EE0; 0x00133F54; 0x00133F70,0x0926DBE0; 0x0926DC54; 0x0926DC70,
LEVEL_04,4,Metalis,0x002E37C8,0x0941D4C8,DerbyTeleporterHealth,3,0x0013561C; 0x0013563C; 0x00135644,0x0926F31C; 0x0926F33C; 0x0926F344,
LEVEL_04,4,Metalis,0x002E3878,0x0941D578,DerbyTeleporterPowerup,3,0x00135B5C; 0x00135B84; 0x00135B8C,0x0926F85C; 0x0926F884; 0x0926F88C,
LEVEL_04,4,Metalis,0x002E394C,0x0941D64C,DestructionDerby,3,0x001360C8; 0x00136214; 0x001362EC,0x0926FDC8; 0x0926FF14; 0x0926FFEC,MobyLink vehicleController; MobyLink resetMobys; s32 movieNumber; s32 movieHandle;
LEVEL_04,4,Metalis,0x002E39C8,0x0941D6C8,DualBlasterHUD,3,0x00136650; 0x00136658; 0x00136660,0x09270350; 0x09270358; 0x09270360,
LEVEL_04,4,Metalis,0x002E3A64,0x0941D764,electricXplo,3,0x00137100; 0x00136E54; 0x00136E5C,0x09270E00; 0x09270B54; 0x09270B5C,f32 lengths[24]; VEC3 normals[18]; f32 timer; s32 scroll;
LEVEL_04,4,Metalis,0x002E3C38,0x0941D938,ElectroBall,3,0x001389E8; 0x00138A58; 0x00138A9C,0x092726E8; 0x09272758; 0x0927279C,
LEVEL_04,4,Metalis,0x002E3D44,0x0941DA44,ElectroshockWave,3,0x001396E0; 0x001396E8; 0x0013A1C0,0x092733E0; 0x092733E8; 0x09273EC0,
LEVEL_04,4,Metalis,0x002E3E28,0x0941DB28,EnemyBotFlingerVehicle,4,0x0013A59C; 0x0013A750; 0x0013B938; 0x0013A788,0x0927429C; 0x09274450; 0x09275638; 0x09274488,MobyLink vehicleController; s32 headType; u32 pad[ 2 ];
LEVEL_04,4,Metalis,0x002E4080,0x0941DD80,EnemyController,3,0x0013BC7C; 0x0013BE88; 0x0013C0C8,0x0927597C; 0x09275B88; 0x09275DC8,TriggerLink updateArea; TriggerLink updateArea2; TriggerLink destroyTrigger; f32 firstWaveDist; f32 secondWaveDist; Toggle envColl; u8 attackingMax; Toggle destroyControllerToo; u8 pad[ 9 ];
LEVEL_04,4,Metalis,0x002E4184,0x0941DE84,EnemyElectroTorso,4,0x0013EA1C; 0x0013EC08; 0x0013F488; 0x0013EC90,0x0927871C; 0x09278908; 0x09279188; 0x09278990,MobyLink vehicleController; s32 headType; u32 pad[ 2 ];
LEVEL_04,4,Metalis,0x002E4244,0x0941DF44,EnemyHead,3,0x0013F864; 0x0013F874; 0x0013F87C,0x09279564; 0x09279574; 0x0927957C,
LEVEL_04,4,Metalis,0x002E4354,0x0941E054,EnemyRamTorso,4,0x0013FC24; 0x0013FE10; 0x00140878; 0x0013FEA4,0x09279924; 0x09279B10; 0x0927A578; 0x09279BA4,MobyLink vehicleController; s32 headType; u32 pad[ 2 ];
LEVEL_04,4,Metalis,0x002E4424,0x0941E124,EnemySawTorso,4,0x00140CD4; 0x00140E54; 0x001416C4; 0x00140ED4,0x0927A9D4; 0x0927AB54; 0x0927B3C4; 0x0927ABD4,MobyLink vehicleController; u32 pad[ 3 ];
LEVEL_04,4,Metalis,0x002E4624,0x0941E324,ExplosiveBee,3,0x00141AC4; 0x00141B6C; 0x00142A14,0x0927B7C4; 0x0927B86C; 0x0927C714,
LEVEL_04,4,Metalis,0x002E48F4,0x0941E5F4,Fire,3,0x00143B0C; 0x00143C80; 0x00143D80,0x0927D80C; 0x0927D980; 0x0927DA80,TriggerLink activeArea; TriggerLink damageArea; f32 damage; Toggle sound; u8 pad[ 3 ];
LEVEL_04,4,Metalis,0x002E4A38,0x0941E738,Flamethrower,3,0x001441C8; 0x00144344; 0x00145154,0x0927DEC8; 0x0927E044; 0x0927EE54,
