module_key,module_index,level,owner_rva,callsite_rva,callsite_runtime,target_kind,target_rva,target_runtime,target_owner_rva,target_label,family_id
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x000411C8,0x0917AEC8,internal_text,0x0000D880,0x09147580,0x0000D880,0x0000D880,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x000411E4,0x0917AEE4,internal_text,0x0000D880,0x09147580,0x0000D880,0x0000D880,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x00041260,0x0917AF60,internal_text,0x000C9648,0x09203348,0x000C9648,0x000C9648,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x00041284,0x0917AF84,internal_text,0x00053940,0x0918D640,0x00053940,0x00053940,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x000412A8,0x0917AFA8,internal_text,0x00053968,0x0918D668,0x00053968,0x00053968,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x00041344,0x0917B044,internal_text,0x00053B2C,0x0918D82C,0x00053B2C,MOBY_BlendMobyAnim,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x0004134C,0x0917B04C,internal_text,0x000D4CD8,0x0920E9D8,0x000D4CD8,0x000D4CD8,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x00041380,0x0917B080,internal_text,0x000D4CD0,0x0920E9D0,0x000D4CD0,0x000D4CD0,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x000413A4,0x0917B0A4,internal_text,0x00026CC8,0x091609C8,0x00026CC8,0x00026CC8,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x000413B4,0x0917B0B4,internal_text,0x00026CC8,0x091609C8,0x00026CC8,0x00026CC8,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x00041400,0x0917B100,internal_text,0x0003F538,0x09179238,0x0003F538,0x0003F538,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x0004047C,0x00041464,0x0917B164,internal_text,0x0003FFE0,0x09179CE0,0x0003FFE0,ht_grindlock_switches,WF-003
LEVEL_15,15,Giant Clank — niveau 4,0x000487BC,0x000487EC,0x091824EC,internal_text,0x000298E8,0x091635E8,0x000298E8,0x000298E8,WF-004
LEVEL_15,15,Giant Clank — niveau 4,0x000487BC,0x000487F4,0x091824F4,internal_text,0x0003B988,0x09175688,0x0003B988,0x0003B988,WF-004
LEVEL_15,15,Giant Clank — niveau 4,0x000487BC,0x0004881C,0x0918251C,internal_text,0x0000D8E8,0x091475E8,0x0000D8E8,0x0000D8E8,WF-004
LEVEL_15,15,Giant Clank — niveau 4,0x000487BC,0x00048834,0x09182534,internal_text,0x00048A68,0x09182768,0x00048A68,0x00048A68,WF-004
LEVEL_15,15,Giant Clank — niveau 4,0x000487BC,0x0004883C,0x0918253C,internal_text,0x00048E78,0x09182B78,0x00048E78,0x00048E78,WF-004
LEVEL_15,15,Giant Clank — niveau 4,0x000487BC,0x00048878,0x09182578,internal_text,0x000482DC,0x09181FDC,0x000482DC,0x000482DC,WF-004
LEVEL_15,15,Giant Clank — niveau 4,0x000487BC,0x0004889C,0x0918259C,internal_text,0x0008C964,0x091C6664,0x0008C964,0x0008C964,WF-004
LEVEL_21,21,Giant Clank — niveau 7,0x0003C5CC,0x0003C6F4,0x091763F4,internal_text,0x000C7840,0x09201540,0x000C7840,0x000C7840,WF-002
LEVEL_21,21,Giant Clank — niveau 7,0x0003C5CC,0x0003C700,0x09176400,internal_text,0x001140C0,0x0924DDC0,0x001140C0,0x001140C0,WF-002
LEVEL_21,21,Giant Clank — niveau 7,0x0003C5CC,0x0003C82C,0x0917652C,internal_text,0x0000D8E8,0x091475E8,0x0000D8E8,0x0000D8E8,WF-002
LEVEL_21,21,Giant Clank — niveau 7,0x0003C5CC,0x0003C854,0x09176554,internal_text,0x0000D968,0x09147668,0x0000D968,0x0000D968,WF-002
LEVEL_21,21,Giant Clank — niveau 7,0x0003C5CC,0x0003C868,0x09176568,internal_text,0x000C8984,0x09202684,0x000C8984,0x000C8984,WF-002
LEVEL_21,21,Giant Clank — niveau 7,0x0003C5CC,0x0003C928,0x09176628,internal_text,0x001140C0,0x0924DDC0,0x001140C0,0x001140C0,WF-002
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CAB8,0x091767B8,internal_text,0x00028840,0x09162540,0x00028840,0x00028840,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CB64,0x09176864,internal_text,0x0003C5CC,0x091762CC,0x0003C5CC,0x0003C5CC,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CB74,0x09176874,internal_text,0x0003B7D8,0x091754D8,0x0003B7D8,0x0003B7D8,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CB7C,0x0917687C,internal_text,0x0003BE28,0x09175B28,0x0003BE28,0x0003BE28,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CB84,0x09176884,internal_text,0x0003BD38,0x09175A38,0x0003BD38,0x0003BD38,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CBC8,0x091768C8,internal_text,0x00028840,0x09162540,0x00028840,0x00028840,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CC78,0x09176978,internal_text,0x0003B7D8,0x091754D8,0x0003B7D8,0x0003B7D8,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CC80,0x09176980,internal_text,0x0003BE28,0x09175B28,0x0003BE28,0x0003BE28,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CC8C,0x0917698C,internal_text,0x0003C5CC,0x091762CC,0x0003C5CC,0x0003C5CC,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CC9C,0x0917699C,internal_text,0x0003B904,0x09175604,0x0003B904,0x0003B904,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CCA4,0x091769A4,internal_text,0x0003BD38,0x09175A38,0x0003BD38,0x0003BD38,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CD5C,0x09176A5C,internal_text,0x0002B79C,0x0916549C,0x0002B79C,0x0002B79C,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CD88,0x09176A88,internal_text,0x00034FB8,0x0916ECB8,0x00034FB8,0x00034FB8,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CDA8,0x09176AA8,internal_text,0x00053940,0x0918D640,0x00053940,0x00053940,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CDF4,0x09176AF4,internal_text,0x00053CAC,0x0918D9AC,0x00053CAC,0x00053CAC,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CE0C,0x09176B0C,internal_text,0x0005E900,0x09198600,0x0005E900,0x0005E900,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CE24,0x09176B24,internal_text,0x000539FC,0x0918D6FC,0x000539FC,MOBY_SnapMobyAnim,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CEB0,0x09176BB0,internal_text,0x0003C5CC,0x091762CC,0x0003C5CC,0x0003C5CC,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CF08,0x09176C08,internal_text,0x0000D8E8,0x091475E8,0x0000D8E8,0x0000D8E8,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CF3C,0x09176C3C,internal_text,0x0000D8E8,0x091475E8,0x0000D8E8,0x0000D8E8,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CF4C,0x09176C4C,internal_text,0x0003B904,0x09175604,0x0003B904,0x0003B904,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CF54,0x09176C54,internal_text,0x0003BD38,0x09175A38,0x0003BD38,0x0003BD38,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CF60,0x09176C60,internal_text,0x0002B7EC,0x091654EC,0x0002B7EC,0x0002B7EC,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CFA8,0x09176CA8,internal_text,0x0002B7EC,0x091654EC,0x0002B7EC,0x0002B7EC,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CFD8,0x09176CD8,internal_text,0x0002B79C,0x0916549C,0x0002B79C,0x0002B79C,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CFF0,0x09176CF0,internal_text,0x0003BFC4,0x09175CC4,0x0003BFC4,0x0003BFC4,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003CFF8,0x09176CF8,internal_text,0x0003C004,0x09175D04,0x0003C004,0x0003C004,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D004,0x09176D04,internal_text,0x0003C5CC,0x091762CC,0x0003C5CC,0x0003C5CC,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D014,0x09176D14,internal_text,0x0003B904,0x09175604,0x0003B904,0x0003B904,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D020,0x09176D20,internal_text,0x0002B7EC,0x091654EC,0x0002B7EC,0x0002B7EC,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D048,0x09176D48,internal_text,0x0003BFC4,0x09175CC4,0x0003BFC4,0x0003BFC4,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D050,0x09176D50,internal_text,0x0003C004,0x09175D04,0x0003C004,0x0003C004,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D05C,0x09176D5C,internal_text,0x0003C5CC,0x091762CC,0x0003C5CC,0x0003C5CC,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D06C,0x09176D6C,internal_text,0x0003B904,0x09175604,0x0003B904,0x0003B904,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D074,0x09176D74,internal_text,0x0003C064,0x09175D64,0x0003C064,0x0003C064,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D0B8,0x09176DB8,internal_text,0x0000D8E8,0x091475E8,0x0000D8E8,0x0000D8E8,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D0C8,0x09176DC8,internal_text,0x0003B904,0x09175604,0x0003B904,0x0003B904,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D100,0x09176E00,internal_text,0x0002B7EC,0x091654EC,0x0002B7EC,0x0002B7EC,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D130,0x09176E30,internal_text,0x0003BD38,0x09175A38,0x0003BD38,0x0003BD38,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D138,0x09176E38,internal_text,0x00053940,0x0918D640,0x00053940,0x00053940,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D148,0x09176E48,internal_text,0x0005E900,0x09198600,0x0005E900,0x0005E900,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D1E0,0x09176EE0,internal_text,0x0003B48C,0x0917518C,0x0003B48C,0x0003B48C,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D1EC,0x09176EEC,internal_text,0x0002B7EC,0x091654EC,0x0002B7EC,0x0002B7EC,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D218,0x09176F18,internal_text,0x0003B48C,0x0917518C,0x0003B48C,0x0003B48C,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D238,0x09176F38,internal_text,0x0004DF7C,0x09187C7C,0x0004DF7C,0x0004DF7C,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D24C,0x09176F4C,internal_text,0x0004DF7C,0x09187C7C,0x0004DF7C,0x0004DF7C,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D254,0x09176F54,internal_text,0x0004E100,0x09187E00,0x0004E100,0x0004E100,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D26C,0x09176F6C,internal_text,0x0004E518,0x09188218,0x0004E518,0x0004E518,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D2BC,0x09176FBC,internal_text,0x000D4D20,0x0920EA20,0x000D4D20,0x000D4D20,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D2D8,0x09176FD8,internal_text,0x0004E14C,0x09187E4C,0x0004E14C,0x0004E14C,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D310,0x09177010,internal_text,0x0003C5CC,0x091762CC,0x0003C5CC,0x0003C5CC,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0003C964,0x0003D318,0x09177018,internal_text,0x0003BD38,0x09175A38,0x0003BD38,0x0003BD38,WF-001
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x0004054C,0x0917A24C,internal_text,0x0003F17C,0x09178E7C,0x0003F17C,0x0003F17C,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040620,0x0917A320,internal_text,0x0003F34C,0x0917904C,0x0003F34C,0x0003F34C,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040680,0x0917A380,internal_text,0x0003EF5C,0x09178C5C,0x0003EF5C,0x0003EF5C,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x000406B4,0x0917A3B4,internal_text,0x0003D654,0x09177354,0x0003D654,0x0003D654,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x000406DC,0x0917A3DC,internal_text,0x0000D81C,0x0914751C,0x0000D81C,0x0000D81C,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x000406F8,0x0917A3F8,internal_text,0x0000D81C,0x0914751C,0x0000D81C,0x0000D81C,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040714,0x0917A414,internal_text,0x0000D81C,0x0914751C,0x0000D81C,0x0000D81C,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x0004073C,0x0917A43C,internal_text,0x0000D880,0x09147580,0x0000D880,0x0000D880,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040758,0x0917A458,internal_text,0x0000D880,0x09147580,0x0000D880,0x0000D880,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040774,0x0917A474,internal_text,0x0000D880,0x09147580,0x0000D880,0x0000D880,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x000407F0,0x0917A4F0,internal_text,0x000C9648,0x09203348,0x000C9648,0x000C9648,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040818,0x0917A518,internal_text,0x0002B7EC,0x091654EC,0x0002B7EC,0x0002B7EC,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040878,0x0917A578,internal_text,0x0002B79C,0x0916549C,0x0002B79C,0x0002B79C,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040890,0x0917A590,internal_text,0x0003E5F0,0x091782F0,0x0003E5F0,0x0003E5F0,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x000408B8,0x0917A5B8,internal_text,0x0002B868,0x09165568,0x0002B868,0x0002B868,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x000408D8,0x0917A5D8,internal_text,0x0003D340,0x09177040,0x0003D340,0x0003D340,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040900,0x0917A600,internal_text,0x000D4CA0,0x0920E9A0,0x000D4CA0,0x000D4CA0,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040910,0x0917A610,internal_text,0x000D4CA8,0x0920E9A8,0x000D4CA8,0x000D4CA8,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x0004098C,0x0917A68C,internal_text,0x000D4CA0,0x0920E9A0,0x000D4CA0,0x000D4CA0,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x000409BC,0x0917A6BC,internal_text,0x00053B2C,0x0918D82C,0x00053B2C,MOBY_BlendMobyAnim,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x000409EC,0x0917A6EC,internal_text,0x0000D81C,0x0914751C,0x0000D81C,0x0000D81C,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040A08,0x0917A708,internal_text,0x0000D81C,0x0914751C,0x0000D81C,0x0000D81C,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040A24,0x0917A724,internal_text,0x0000D81C,0x0914751C,0x0000D81C,0x0000D81C,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040A4C,0x0917A74C,internal_text,0x0000D880,0x09147580,0x0000D880,0x0000D880,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040A68,0x0917A768,internal_text,0x0000D880,0x09147580,0x0000D880,0x0000D880,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040A84,0x0917A784,internal_text,0x0000D880,0x09147580,0x0000D880,0x0000D880,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040B00,0x0917A800,internal_text,0x000C9648,0x09203348,0x000C9648,0x000C9648,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040B24,0x0917A824,internal_text,0x001140C0,0x0924DDC0,0x001140C0,0x001140C0,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040B48,0x0917A848,internal_text,0x001140C0,0x0924DDC0,0x001140C0,0x001140C0,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040B6C,0x0917A86C,internal_text,0x001140C0,0x0924DDC0,0x001140C0,0x001140C0,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040BF4,0x0917A8F4,internal_text,0x0002B79C,0x0916549C,0x0002B79C,0x0002B79C,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040C4C,0x0917A94C,internal_text,0x0000D880,0x09147580,0x0000D880,0x0000D880,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040C68,0x0917A968,internal_text,0x0000D880,0x09147580,0x0000D880,0x0000D880,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040C84,0x0917A984,internal_text,0x0000D880,0x09147580,0x0000D880,0x0000D880,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040D00,0x0917AA00,internal_text,0x000C9648,0x09203348,0x000C9648,0x000C9648,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040D2C,0x0917AA2C,internal_text,0x0002A310,0x09164010,0x0002A310,0x0002A310,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040D34,0x0917AA34,internal_text,0x0002A33C,0x0916403C,0x0002A33C,0x0002A33C,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040D3C,0x0917AA3C,internal_text,0x00035398,0x0916F098,0x00035398,0x00035398,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040D58,0x0917AA58,internal_text,0x0000D8E8,0x091475E8,0x0000D8E8,0x0000D8E8,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040D68,0x0917AA68,internal_text,0x0002943C,0x0916313C,0x0002943C,0x0002943C,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040D7C,0x0917AA7C,internal_text,0x00034998,0x0916E698,0x00034998,0x00034998,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040E10,0x0917AB10,internal_text,0x000D4D70,0x0920EA70,0x000D4D70,0x000D4D70,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040E78,0x0917AB78,internal_text,0x0003F17C,0x09178E7C,0x0003F17C,0x0003F17C,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040EAC,0x0917ABAC,internal_text,0x0003D654,0x09177354,0x0003D654,0x0003D654,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040ED4,0x0917ABD4,internal_text,0x0000D81C,0x0914751C,0x0000D81C,0x0000D81C,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040EF0,0x0917ABF0,internal_text,0x0000D81C,0x0914751C,0x0000D81C,0x0000D81C,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040F0C,0x0917AC0C,internal_text,0x0000D81C,0x0914751C,0x0000D81C,0x0000D81C,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040F34,0x0917AC34,internal_text,0x0000D880,0x09147580,0x0000D880,0x0000D880,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040F50,0x0917AC50,internal_text,0x0000D880,0x09147580,0x0000D880,0x0000D880,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040F6C,0x0917AC6C,internal_text,0x0000D880,0x09147580,0x0000D880,0x0000D880,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00040FE8,0x0917ACE8,internal_text,0x000C9648,0x09203348,0x000C9648,0x000C9648,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00041040,0x0917AD40,internal_text,0x0002B7EC,0x091654EC,0x0002B7EC,0x0002B7EC,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x000410C4,0x0917ADC4,internal_text,0x0002B79C,0x0916549C,0x0002B79C,0x0002B79C,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x000410F0,0x0917ADF0,internal_text,0x0003F17C,0x09178E7C,0x0003F17C,0x0003F17C,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00041124,0x0917AE24,internal_text,0x0003D654,0x09177354,0x0003D654,0x0003D654,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x0004114C,0x0917AE4C,internal_text,0x0000D81C,0x0914751C,0x0000D81C,0x0000D81C,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00041168,0x0917AE68,internal_text,0x0000D81C,0x0914751C,0x0000D81C,0x0000D81C,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00041184,0x0917AE84,internal_text,0x0000D81C,0x0914751C,0x0000D81C,0x0000D81C,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x000411AC,0x0917AEAC,internal_text,0x0000D880,0x09147580,0x0000D880,0x0000D880,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x000411C8,0x0917AEC8,internal_text,0x0000D880,0x09147580,0x0000D880,0x0000D880,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x000411E4,0x0917AEE4,internal_text,0x0000D880,0x09147580,0x0000D880,0x0000D880,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00041260,0x0917AF60,internal_text,0x000C9648,0x09203348,0x000C9648,0x000C9648,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00041284,0x0917AF84,internal_text,0x00053940,0x0918D640,0x00053940,0x00053940,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x000412A8,0x0917AFA8,internal_text,0x00053968,0x0918D668,0x00053968,0x00053968,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00041344,0x0917B044,internal_text,0x00053B2C,0x0918D82C,0x00053B2C,MOBY_BlendMobyAnim,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x0004134C,0x0917B04C,internal_text,0x000D4CD8,0x0920E9D8,0x000D4CD8,0x000D4CD8,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00041380,0x0917B080,internal_text,0x000D4CD0,0x0920E9D0,0x000D4CD0,0x000D4CD0,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x000413A4,0x0917B0A4,internal_text,0x00026CC8,0x091609C8,0x00026CC8,0x00026CC8,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x000413B4,0x0917B0B4,internal_text,0x00026CC8,0x091609C8,0x00026CC8,0x00026CC8,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00041400,0x0917B100,internal_text,0x0003F538,0x09179238,0x0003F538,0x0003F538,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x0004047C,0x00041464,0x0917B164,internal_text,0x0003FFE0,0x09179CE0,0x0003FFE0,ht_grindlock_switches,WF-003
LEVEL_21,21,Giant Clank — niveau 7,0x000487BC,0x000487EC,0x091824EC,internal_text,0x000298E8,0x091635E8,0x000298E8,0x000298E8,WF-004
LEVEL_21,21,Giant Clank — niveau 7,0x000487BC,0x000487F4,0x091824F4,internal_text,0x0003B988,0x09175688,0x0003B988,0x0003B988,WF-004
LEVEL_21,21,Giant Clank — niveau 7,0x000487BC,0x0004881C,0x0918251C,internal_text,0x0000D8E8,0x091475E8,0x0000D8E8,0x0000D8E8,WF-004
LEVEL_21,21,Giant Clank — niveau 7,0x000487BC,0x00048834,0x09182534,internal_text,0x00048A68,0x09182768,0x00048A68,0x00048A68,WF-004
LEVEL_21,21,Giant Clank — niveau 7,0x000487BC,0x0004883C,0x0918253C,internal_text,0x00048E78,0x09182B78,0x00048E78,0x00048E78,WF-004
LEVEL_21,21,Giant Clank — niveau 7,0x000487BC,0x00048878,0x09182578,internal_text,0x000482DC,0x09181FDC,0x000482DC,0x000482DC,WF-004
LEVEL_21,21,Giant Clank — niveau 7,0x000487BC,0x0004889C,0x0918259C,internal_text,0x0008C964,0x091C6664,0x0008C964,0x0008C964,WF-004
LEVEL_22,22,Airboard — niveau 3,0x0000DDA8,0x0000DDDC,0x09147ADC,internal_text,0x0000DB90,0x09147890,0x0000DB90,0x0000DB90,WF-005
LEVEL_22,22,Airboard — niveau 3,0x0000DDA8,0x0000DDF8,0x09147AF8,internal_text,0x0000DB90,0x09147890,0x0000DB90,0x0000DB90,WF-005
LEVEL_22,22,Airboard — niveau 3,0x0000DDA8,0x0000DE14,0x09147B14,internal_text,0x0000DB90,0x09147890,0x0000DB90,0x0000DB90,WF-005
LEVEL_22,22,Airboard — niveau 3,0x00040450,0x00040578,0x0917A278,internal_text,0x000D7840,0x09211540,0x000D7840,0x000D7840,WF-002
LEVEL_22,22,Airboard — niveau 3,0x00040450,0x00040584,0x0917A284,internal_text,0x0011A7FC,0x092544FC,0x0011A7FC,0x0011A7FC,WF-002
LEVEL_22,22,Airboard — niveau 3,0x00040450,0x000406B0,0x0917A3B0,internal_text,0x0000DB90,0x09147890,0x0000DB90,0x0000DB90,WF-002
LEVEL_22,22,Airboard — niveau 3,0x00040450,0x000406D8,0x0917A3D8,internal_text,0x0000DC10,0x09147910,0x0000DC10,0x0000DC10,WF-002
LEVEL_22,22,Airboard — niveau 3,0x00040450,0x000406EC,0x0917A3EC,internal_text,0x000D8798,0x09212498,0x000D8798,0x000D8798,WF-002
