module,level,candidate_kind,function_rva,arithmetic_rva,arithmetic_file_offset,vanilla_word,operation,memory_load_rva,memory_base,memory_origin_heuristic,field_offset,store_rva,store_vanilla_word,fixed_delta_per_call,direct_objects,objects_within_3_calls,known_wrapper_family,source_strings,evidence_confidence,branches_or_calls_in_linear_slice,status,runtime_address_rule,context,static_proposal,constant_value,constant_bits,constant_rva,constant_definition_rvas,constant_definition_words
9,Inside Clank,float_read_modify_write,0x0013ED4C,0x0013EF60,0x0013EFD4,0x460D6300,add.s,0x0013EF58,s2,a1(entry),+0xb8,0x0013EF68,0xE64C00B8,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x0013EF50 0x10400023 beqz $v0, 0x13efe0 | 0x0013EF54 0x00000000 nop  | 0x0013EF58 0xC64C00B8 lwc1 $f12, 0xb8($s2) | 0x0013EF5C 0xC7AD0158 lwc1 $f13, 0x158($sp) | 0x0013EF60 0x460D6300 add.s $f12, $f12, $f13 | 0x0013EF64 0xE64C00A4 swc1 $f12, 0xa4($s2) | 0x0013EF68 0xE64C00B8 swc1 $f12, 0xb8($s2) | 0x0013EF6C 0x34040001 ori $a0, $zero, 1 | 0x0013EF70 0xA3A40358 sb $a0, 0x358($sp) | 0x0013EF74 0xA3A40359 sb $a0, 0x359($sp) | 0x0013EF78 0x34040001 ori $a0, $zero, 1 | 0x0013EF7C 0xA24400B4 sb $a0, 0xb4($s2) | 0x0013EF80 0x264400D4 addiu $a0, $s2, 0xd4",,,,,,
9,Inside Clank,float_read_modify_write,0x0013ED4C,0x0013F9DC,0x0013FA50,0x460E6300,add.s,0x0013F9D0,s2,s2(entry),+0x68,0x0013F9E4,0xE64C0068,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x0013F9C8 0x460C6B00 add.s $f12, $f13, $f12 | 0x0013F9CC 0xE7AC01BC swc1 $f12, 0x1bc($sp) | 0x0013F9D0 0xC64C0068 lwc1 $f12, 0x68($s2) | 0x0013F9D4 0x3C04002C lui $a0, 0x2c | 0x0013F9D8 0xC48EC450 lwc1 $f14, -0x3bb0($a0) | 0x0013F9DC 0x460E6300 add.s $f12, $f12, $f14 | 0x0013F9E0 0x8FB00354 lw $s0, 0x354($sp) | 0x0013F9E4 0xE64C0068 swc1 $f12, 0x68($s2) | 0x0013F9E8 0x920400D0 lbu $a0, 0xd0($s0) | 0x0013F9EC 0x10800007 beqz $a0, 0x13fa0c | 0x0013F9F0 0x00000000 nop  | 0x0013F9F4 0xC60C00D4 lwc1 $f12, 0xd4($s0) | 0x0013F9F8 0x27A501B4 addiu $a1, $sp, 0x1b4 | 0x0013F9FC 0x27A60030 addiu $a2, $sp, 0x30",,,,,,
9,Inside Clank,float_read_modify_write,0x00140428,0x00140C94,0x00140D08,0x46147500,add.s,0x00140C90,s1,s1(entry),+0xe4,0x00140CAC,0xE63400E4,,,,,,linear_slice_only,1,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00140C88 0x46146343 div.s $f13, $f12, $f20 | 0x00140C8C 0x4600B3C6 mov.s $f15, $f22 | 0x00140C90 0xC62E00E4 lwc1 $f14, 0xe4($s1) | 0x00140C94 0x46147500 add.s $f20, $f14, $f20 | 0x00140C98 0x4600A58F floor.w.s $f22, $f20 | 0x00140C9C 0x4680B5A0 cvt.s.w $f22, $f22 | 0x00140CA0 0x460FB03E c.le.s $f22, $f15 | 0x00140CA4 0x00000000 nop  | 0x00140CA8 0x4503000D bc1tl 0x140ce0 | 0x00140CAC 0xE63400E4 swc1 $f20, 0xe4($s1) | 0x00140CB0 0x460E6301 sub.s $f12, $f12, $f14 | 0x00140CB4 0x460D6302 mul.s $f12, $f12, $f13",,,,,,
9,Inside Clank,float_multiplicative_read_modify_write,0x00140D40,0x0014131C,0x00141390,0x460D6302,mul.s,0x00141310,s3,s3(entry),+0x268,0x00141320,0xE66C0268,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00141308 0x0C05FBFC jal 0x17eff0 | 0x0014130C 0x02003025 move $a2, $s0 | 0x00141310 0xC66C0268 lwc1 $f12, 0x268($s3) | 0x00141314 0x3C04002C lui $a0, 0x2c | 0x00141318 0xC48DC4C8 lwc1 $f13, -0x3b38($a0) | 0x0014131C 0x460D6302 mul.s $f12, $f12, $f13 | 0x00141320 0xE66C0268 swc1 $f12, 0x268($s3) | 0x00141324 0x8FA40098 lw $a0, 0x98($sp) | 0x00141328 0x8FA5009C lw $a1, 0x9c($sp) | 0x0014132C 0x8FA600A0 lw $a2, 0xa0($sp) | 0x00141330 0x3C070009 lui $a3, 9 | 0x00141334 0xACE40128 sw $a0, 0x128($a3) | 0x00141338 0x24E40128 addiu $a0, $a3, 0x128 | 0x0014133C 0xAC850004 sw $a1, 4($a0)",,0.5,0x3F000000,0x002BC4C8,0x00141318,0xC48DC4C8
9,Inside Clank,float_read_modify_write,0x00141378,0x0014191C,0x00141990,0x460E6B40,add.s,0x00141910,a1,sp(entry)->load[+0x80],+0x0,0x00141920,0xE4AD0000,,,LaserTracer,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00141908 0x00862021 addu $a0, $a0, $a2 | 0x0014190C 0xC48C0028 lwc1 $f12, 0x28($a0) | 0x00141910 0xC4AD0000 lwc1 $f13, ($a1) | 0x00141914 0xC7CE0010 lwc1 $f14, 0x10($fp) | 0x00141918 0x460C7382 mul.s $f14, $f14, $f12 | 0x0014191C 0x460E6B40 add.s $f13, $f13, $f14 | 0x00141920 0xE4AD0000 swc1 $f13, ($a1) | 0x00141924 0xC4AD0004 lwc1 $f13, 4($a1) | 0x00141928 0xC7CF0014 lwc1 $f15, 0x14($fp) | 0x0014192C 0x460C7BC2 mul.s $f15, $f15, $f12 | 0x00141930 0x460F6B40 add.s $f13, $f13, $f15 | 0x00141934 0xE4AD0004 swc1 $f13, 4($a1) | 0x00141938 0xC4AD0008 lwc1 $f13, 8($a1) | 0x0014193C 0xC7D00018 lwc1 $f16, 0x18($fp)",,,,,,
9,Inside Clank,float_read_modify_write,0x00141378,0x00141930,0x001419A4,0x460F6B40,add.s,0x00141924,a1,sp(entry)->load[+0x80],+0x4,0x00141934,0xE4AD0004,,,LaserTracer,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x0014191C 0x460E6B40 add.s $f13, $f13, $f14 | 0x00141920 0xE4AD0000 swc1 $f13, ($a1) | 0x00141924 0xC4AD0004 lwc1 $f13, 4($a1) | 0x00141928 0xC7CF0014 lwc1 $f15, 0x14($fp) | 0x0014192C 0x460C7BC2 mul.s $f15, $f15, $f12 | 0x00141930 0x460F6B40 add.s $f13, $f13, $f15 | 0x00141934 0xE4AD0004 swc1 $f13, 4($a1) | 0x00141938 0xC4AD0008 lwc1 $f13, 8($a1) | 0x0014193C 0xC7D00018 lwc1 $f16, 0x18($fp) | 0x00141940 0x460C8302 mul.s $f12, $f16, $f12 | 0x00141944 0x460C6B00 add.s $f12, $f13, $f12 | 0x00141948 0xE4AC0008 swc1 $f12, 8($a1) | 0x0014194C 0x001E102B sltu $v0, $zero, $fp | 0x00141950 0xC7B40084 lwc1 $f20, 0x84($sp)",,,,,,
9,Inside Clank,float_read_modify_write,0x00141378,0x00141944,0x001419B8,0x460C6B00,add.s,0x00141938,a1,sp(entry)->load[+0x80],+0x8,0x00141948,0xE4AC0008,,,LaserTracer,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00141930 0x460F6B40 add.s $f13, $f13, $f15 | 0x00141934 0xE4AD0004 swc1 $f13, 4($a1) | 0x00141938 0xC4AD0008 lwc1 $f13, 8($a1) | 0x0014193C 0xC7D00018 lwc1 $f16, 0x18($fp) | 0x00141940 0x460C8302 mul.s $f12, $f16, $f12 | 0x00141944 0x460C6B00 add.s $f12, $f13, $f12 | 0x00141948 0xE4AC0008 swc1 $f12, 8($a1) | 0x0014194C 0x001E102B sltu $v0, $zero, $fp | 0x00141950 0xC7B40084 lwc1 $f20, 0x84($sp) | 0x00141954 0xC7B60088 lwc1 $f22, 0x88($sp) | 0x00141958 0xC7B8008C lwc1 $f24, 0x8c($sp) | 0x0014195C 0xC7BA0090 lwc1 $f26, 0x90($sp) | 0x00141960 0xC7BC0094 lwc1 $f28, 0x94($sp) | 0x00141964 0xC7BE0098 lwc1 $f30, 0x98($sp)",,,,,,
9,Inside Clank,float_read_modify_write,0x00141998,0x00141E70,0x00141EE4,0x460D6300,add.s,0x00141E68,s1,s1(entry),+0x1bc,0x00141E74,0xE62C01BC,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00141E60 0x0C03BBFF jal 0xeeffc | 0x00141E64 0x24C6C404 addiu $a2, $a2, -0x3bfc | 0x00141E68 0xC62C01BC lwc1 $f12, 0x1bc($s1) | 0x00141E6C 0xC60D0030 lwc1 $f13, 0x30($s0) | 0x00141E70 0x460D6300 add.s $f12, $f12, $f13 | 0x00141E74 0xE62C01BC swc1 $f12, 0x1bc($s1) | 0x00141E78 0xC62E01C0 lwc1 $f14, 0x1c0($s1) | 0x00141E7C 0xC60F0034 lwc1 $f15, 0x34($s0) | 0x00141E80 0x460F7380 add.s $f14, $f14, $f15 | 0x00141E84 0xE62E01C0 swc1 $f14, 0x1c0($s1) | 0x00141E88 0xC63001C4 lwc1 $f16, 0x1c4($s1) | 0x00141E8C 0xC6110038 lwc1 $f17, 0x38($s0) | 0x00141E90 0x46118400 add.s $f16, $f16, $f17",,,,,,
9,Inside Clank,float_read_modify_write,0x00141998,0x00141E80,0x00141EF4,0x460F7380,add.s,0x00141E78,s1,s1(entry),+0x1c0,0x00141E84,0xE62E01C0,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00141E70 0x460D6300 add.s $f12, $f12, $f13 | 0x00141E74 0xE62C01BC swc1 $f12, 0x1bc($s1) | 0x00141E78 0xC62E01C0 lwc1 $f14, 0x1c0($s1) | 0x00141E7C 0xC60F0034 lwc1 $f15, 0x34($s0) | 0x00141E80 0x460F7380 add.s $f14, $f14, $f15 | 0x00141E84 0xE62E01C0 swc1 $f14, 0x1c0($s1) | 0x00141E88 0xC63001C4 lwc1 $f16, 0x1c4($s1) | 0x00141E8C 0xC6110038 lwc1 $f17, 0x38($s0) | 0x00141E90 0x46118400 add.s $f16, $f16, $f17 | 0x00141E94 0xE63001C4 swc1 $f16, 0x1c4($s1) | 0x00141E98 0xE62C01F8 swc1 $f12, 0x1f8($s1) | 0x00141E9C 0xE62E01FC swc1 $f14, 0x1fc($s1) | 0x00141EA0 0xE6300200 swc1 $f16, 0x200($s1)",,,,,,
9,Inside Clank,float_read_modify_write,0x00141998,0x00141E90,0x00141F04,0x46118400,add.s,0x00141E88,s1,s1(entry),+0x1c4,0x00141E94,0xE63001C4,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00141E80 0x460F7380 add.s $f14, $f14, $f15 | 0x00141E84 0xE62E01C0 swc1 $f14, 0x1c0($s1) | 0x00141E88 0xC63001C4 lwc1 $f16, 0x1c4($s1) | 0x00141E8C 0xC6110038 lwc1 $f17, 0x38($s0) | 0x00141E90 0x46118400 add.s $f16, $f16, $f17 | 0x00141E94 0xE63001C4 swc1 $f16, 0x1c4($s1) | 0x00141E98 0xE62C01F8 swc1 $f12, 0x1f8($s1) | 0x00141E9C 0xE62E01FC swc1 $f14, 0x1fc($s1) | 0x00141EA0 0xE6300200 swc1 $f16, 0x200($s1) | 0x00141EA4 0xC62D01B0 lwc1 $f13, 0x1b0($s1) | 0x00141EA8 0xE62D0204 swc1 $f13, 0x204($s1) | 0x00141EAC 0xC63201B4 lwc1 $f18, 0x1b4($s1) | 0x00141EB0 0xE6320208 swc1 $f18, 0x208($s1)",,,,,,
9,Inside Clank,float_constant_arithmetic_store,0x001429A8,0x00142AF4,0x00142B68,0x460F6300,add.s,,,,,0x00142B00,0xE7AC0044,1,,,,,linear_slice_only,2,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00142AEC 0x8E840000 lw $a0, ($s4) | 0x00142AF0 0xE7AE00D0 swc1 $f14, 0xd0($sp) | 0x00142AF4 0x460F6300 add.s $f12, $f12, $f15 | 0x00142AF8 0xC48D0040 lwc1 $f13, 0x40($a0) | 0x00142AFC 0xC48E0044 lwc1 $f14, 0x44($a0) | 0x00142B00 0xE7AC0044 swc1 $f12, 0x44($sp) | 0x00142B04 0xC48C0048 lwc1 $f12, 0x48($a0) | 0x00142B08 0xE7AD00CC swc1 $f13, 0xcc($sp) | 0x00142B0C 0xC48D0050 lwc1 $f13, 0x50($a0) | 0x00142B10 0xE7AE00C8 swc1 $f14, 0xc8($sp) | 0x00142B14 0xC48E0054 lwc1 $f14, 0x54($a0)",CANDIDATE ONLY: 0x001429CC 0x3C043F80 -> 0x3C043F00; audit all uses and tick ownership,1,0x3F800000,,0x001429CC;0x001429D0,0x3C043F80;0x44847800
9,Inside Clank,float_read_modify_write,0x001429A8,0x00142D9C,0x00142E10,0x460C7301,sub.s,0x00142D00,s0,s0,+0x0,0x00142DAC,0xE60C0000,,,,,,linear_slice_only,2,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00142CF8 0x00858823 subu $s1, $a0, $a1 | 0x00142CFC 0x02118821 addu $s1, $s0, $s1 | 0x00142D00 0xC60E0000 lwc1 $f14, ($s0) | 0x00142D04 0x44806000 mtc1 $zero, $f12 | 0x00142D08 0x460C703C c.lt.s $f14, $f12 | 0x00142D0C 0x00000000 nop  | 0x00142D10 0x45020021 bc1fl 0x142d98 | 0x00142D14 0xC60C0004 lwc1 $f12, 4($s0) | 0x00142D18 0x2631FFCC addiu $s1, $s1, -0x34 | 0x00142D1C 0xC62C0000 lwc1 $f12, ($s1) | 0x00142D20 0xC62D0004 lwc1 $f13, 4($s1) | 0x00142D24 0x44046000 mfc1 $a0, $f12 | 0x00142D28 0x8E250008 lw $a1, 8($s1) | 0x00142D2C 0xAE040000 sw $a0, ($s0) | 0x00142D30 0x44066800 mfc1 $a2, $f13 | 0x00142D34 0x8E24000C lw $a0, 0xc($s1) | 0x00142D38 0xAE060004 sw $a2, 4($s0) | 0x00142D3C 0x8E260010 lw $a2, 0x10($s1) | 0x00142D40 0xAE050008 sw $a1, 8($s0) | 0x00142D44 0x8E250014 lw $a1, 0x14($s1) | 0x00142D48 0xAE04000C sw $a0, 0xc($s0) | 0x00142D4C 0x8E240018 lw $a0, 0x18($s1) | 0x00142D50 0xAE060010 sw $a2, 0x10($s0) | 0x00142D54 0x8E26001C lw $a2, 0x1c($s1) | 0x00142D58 0xAE050014 sw $a1, 0x14($s0) | 0x00142D5C 0x8E250020 lw $a1, 0x20($s1) | 0x00142D60 0xAE040018 sw $a0, 0x18($s0) | 0x00142D64 0x8E240024 lw $a0, 0x24($s1) | 0x00142D68 0xC62C002C lwc1 $f12, 0x2c($s1) | 0x00142D6C 0xAE06001C sw $a2, 0x1c($s0) | 0x00142D70 0x8E260028 lw $a2, 0x28($s1) | 0x00142D74 0x44076000 mfc1 $a3, $f12 | 0x00142D78 0xAE050020 sw $a1, 0x20($s0) | 0x00142D7C 0xC62D0030 lwc1 $f13, 0x30($s1) | 0x00142D80 0xAE040024 sw $a0, 0x24($s0) | 0x00142D84 0xAE060028 sw $a2, 0x28($s0) | 0x00142D88 0x44046800 mfc1 $a0, $f13 | 0x00142D8C 0xAE07002C sw $a3, 0x2c($s0) | 0x00142D90 0x100001F7 b 0x143570 | 0x00142D94 0xAE040030 sw $a0, 0x30($s0) | 0x00142D98 0xE7AE0024 swc1 $f14, 0x24($sp) | 0x00142D9C 0x460C7301 sub.s $f12, $f14, $f12 | 0x00142DA0 0xC61E0014 lwc1 $f30, 0x14($s0) | 0x00142DA4 0xC61C0018 lwc1 $f28, 0x18($s0) | 0x00142DA8 0x3C04002C lui $a0, 0x2c | 0x00142DAC 0xE60C0000 swc1 $f12, ($s0) | 0x00142DB0 0xC61A001C lwc1 $f26, 0x1c($s0) | 0x00142DB4 0xC6130030 lwc1 $f19, 0x30($s0) | 0x00142DB8 0xC6180008 lwc1 $f24, 8($s0) | 0x00142DBC 0xC616000C lwc1 $f22, 0xc($s0)",,,,,,
9,Inside Clank,float_constant_arithmetic_store,0x00143614,0x00143964,0x001439D8,0x460F6301,sub.s,,,,,0x00143978,0xE64C0000,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x0014395C 0x460EC382 mul.s $f14, $f24, $f14 | 0x00143960 0x46019CC0 add.s $f19, $f19, $f1 | 0x00143964 0x460F6301 sub.s $f12, $f12, $f15 | 0x00143968 0xE6530010 swc1 $f19, 0x10($s2) | 0x0014396C 0xE6500014 swc1 $f16, 0x14($s2) | 0x00143970 0xE6520018 swc1 $f18, 0x18($s2) | 0x00143974 0xE640001C swc1 $f0, 0x1c($s2) | 0x00143978 0xE64C0000 swc1 $f12, ($s2) | 0x0014397C 0xE64D0004 swc1 $f13, 4($s2) | 0x00143980 0xE656002C swc1 $f22, 0x2c($s2) | 0x00143984 0xC7AC003C lwc1 $f12, 0x3c($sp)",,1,0x3F800000,,0x001438F0;0x001438F4,0x3C043F80;0x44846000
9,Inside Clank,integer_unit_read_modify_write,0x001440A8,0x001440DC,0x00144150,0x24A5FFFF,addiu,0x001440D0,a0,a0,-0x244c,0x001440E4,0xAC85DBB4,-1,,,,,linear_slice_only,2,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x001440C8 0x00808025 move $s0, $a0 | 0x001440CC 0x3C04002C lui $a0, 0x2c | 0x001440D0 0x8C85DBB4 lw $a1, -0x244c($a0) | 0x001440D4 0x18A00004 blez $a1, 0x1440e8 | 0x001440D8 0x00000000 nop  | 0x001440DC 0x24A5FFFF addiu $a1, $a1, -1 | 0x001440E0 0x10000068 b 0x144284 | 0x001440E4 0xAC85DBB4 sw $a1, -0x244c($a0) | 0x001440E8 0x02002025 move $a0, $s0 | 0x001440EC 0x8C85003C lw $a1, 0x3c($a0) | 0x001440F0 0x8C93000C lw $s3, 0xc($a0) | 0x001440F4 0x000591C0 sll $s2, $a1, 7 | 0x001440F8 0x2410FFFF addiu $s0, $zero, -1 | 0x001440FC 0x34110000 ori $s1, $zero, 0","NO AUTOMATIC SCALING: distinguish frame timer, ammo, iteration, refcount; integer timer requires gate or accumulator",,,,,
9,Inside Clank,float_read_modify_write,0x00144D30,0x00145060,0x001450D4,0x460D6300,add.s,0x00145058,s0,s0(entry),+0x70,0x00145064,0xE60C0070,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00145050 0xACA40014 sw $a0, 0x14($a1) | 0x00145054 0xAE400014 sw $zero, 0x14($s2) | 0x00145058 0xC60C0070 lwc1 $f12, 0x70($s0) | 0x0014505C 0xC62D0014 lwc1 $f13, 0x14($s1) | 0x00145060 0x460D6300 add.s $f12, $f12, $f13 | 0x00145064 0xE60C0070 swc1 $f12, 0x70($s0) | 0x00145068 0x8E44001C lw $a0, 0x1c($s2) | 0x0014506C 0x14800016 bnez $a0, 0x1450c8 | 0x00145070 0x00000000 nop  | 0x00145074 0x8E240018 lw $a0, 0x18($s1) | 0x00145078 0x8C840008 lw $a0, 8($a0) | 0x0014507C 0x10800012 beqz $a0, 0x1450c8 | 0x00145080 0x00000000 nop ",,,,,,
9,Inside Clank,float_fixed_step_read_modify_write,0x001450F8,0x00145140,0x001451B4,0x460C6B01,sub.s,0x0014512C,s0,s0(entry),+0x70,0x0014514C,0xE60C0070,,,,,,linear_slice_only,1,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00145124 0x24A50030 addiu $a1, $a1, 0x30 | 0x00145128 0x54400003 bnel $v0, $zero, 0x145138 | 0x0014512C 0xC60C0070 lwc1 $f12, 0x70($s0) | 0x00145130 0x1000FFEF b 0x1450f0 | 0x00145134 0x00000000 nop  | 0x00145138 0x3C043F80 lui $a0, 0x3f80 | 0x0014513C 0x44846800 mtc1 $a0, $f13 | 0x00145140 0x460C6B01 sub.s $f12, $f13, $f12 | 0x00145144 0x34040008 ori $a0, $zero, 8 | 0x00145148 0xA2040045 sb $a0, 0x45($s0) | 0x0014514C 0xE60C0070 swc1 $f12, 0x70($s0) | 0x00145150 0x10000244 b 0x145a64 | 0x00145154 0xA220003A sb $zero, 0x3a($s1) | 0x00145158 0x9224003B lbu $a0, 0x3b($s1) | 0x0014515C 0x14800009 bnez $a0, 0x145184 | 0x00145160 0x00000000 nop ",,1,0x3F800000,,0x00145138;0x0014513C,0x3C043F80;0x44846800
9,Inside Clank,float_fixed_step_read_modify_write,0x001450F8,0x00145190,0x00145204,0x460C6B01,sub.s,0x00145184,s0,s0(entry),+0x70,0x001451A0,0xE60C0070,,,,,,linear_slice_only,1,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x0014517C 0x1000002A b 0x145228 | 0x00145180 0x00000000 nop  | 0x00145184 0xC60C0070 lwc1 $f12, 0x70($s0) | 0x00145188 0x3C043F80 lui $a0, 0x3f80 | 0x0014518C 0x44846800 mtc1 $a0, $f13 | 0x00145190 0x460C6B01 sub.s $f12, $f13, $f12 | 0x00145194 0x34040008 ori $a0, $zero, 8 | 0x00145198 0xA2040045 sb $a0, 0x45($s0) | 0x0014519C 0x10000231 b 0x145a64 | 0x001451A0 0xE60C0070 swc1 $f12, 0x70($s0) | 0x001451A4 0xC60D0030 lwc1 $f13, 0x30($s0) | 0x001451A8 0xC7AE0034 lwc1 $f14, 0x34($sp) | 0x001451AC 0xC60F0034 lwc1 $f15, 0x34($s0) | 0x001451B0 0x460D6301 sub.s $f12, $f12, $f13",,1,0x3F800000,,0x00145188;0x0014518C,0x3C043F80;0x44846800
9,Inside Clank,float_fixed_step_read_modify_write,0x001450F8,0x00145294,0x00145308,0x460C6B01,sub.s,0x00145288,s0,s0(entry),+0x70,0x001452A0,0xE60C0070,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00145280 0x14800012 bnez $a0, 0x1452cc | 0x00145284 0x00000000 nop  | 0x00145288 0xC60C0070 lwc1 $f12, 0x70($s0) | 0x0014528C 0x3C043F80 lui $a0, 0x3f80 | 0x00145290 0x44846800 mtc1 $a0, $f13 | 0x00145294 0x460C6B01 sub.s $f12, $f13, $f12 | 0x00145298 0x34040008 ori $a0, $zero, 8 | 0x0014529C 0xA2040045 sb $a0, 0x45($s0) | 0x001452A0 0xE60C0070 swc1 $f12, 0x70($s0) | 0x001452A4 0x92240020 lbu $a0, 0x20($s1) | 0x001452A8 0x10800002 beqz $a0, 0x1452b4 | 0x001452AC 0x00000000 nop  | 0x001452B0 0xAE200004 sw $zero, 4($s1) | 0x001452B4 0x8E44001C lw $a0, 0x1c($s2)",,1,0x3F800000,,0x0014528C;0x00145290,0x3C043F80;0x44846800
9,Inside Clank,float_read_modify_write,0x001452DC,0x001455EC,0x00145660,0x460D6300,add.s,0x001455E0,s0,s0(entry),+0x70,0x00145600,0xE60C0070,,,,,,linear_slice_only,1,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x001455D8 0xACA40014 sw $a0, 0x14($a1) | 0x001455DC 0xAE400014 sw $zero, 0x14($s2) | 0x001455E0 0xC60C0070 lwc1 $f12, 0x70($s0) | 0x001455E4 0xC62D0014 lwc1 $f13, 0x14($s1) | 0x001455E8 0x3C043F80 lui $a0, 0x3f80 | 0x001455EC 0x460D6300 add.s $f12, $f12, $f13 | 0x001455F0 0x44847000 mtc1 $a0, $f14 | 0x001455F4 0x460E603E c.le.s $f12, $f14 | 0x001455F8 0x00000000 nop  | 0x001455FC 0x4501000A bc1t 0x145628 | 0x00145600 0xE60C0070 swc1 $f12, 0x70($s0) | 0x00145604 0x8E44001C lw $a0, 0x1c($s2) | 0x00145608 0x10800004 beqz $a0, 0x14561c | 0x0014560C 0x00000000 nop ",,,,,,
9,Inside Clank,float_fixed_step_read_modify_write,0x001452DC,0x00145694,0x00145708,0x460C6B01,sub.s,0x00145688,s0,s0(entry),+0x70,0x001456A4,0xE60C0070,,,,,,linear_slice_only,1,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00145680 0x8E44001C lw $a0, 0x1c($s2) | 0x00145684 0xAE40001C sw $zero, 0x1c($s2) | 0x00145688 0xC60C0070 lwc1 $f12, 0x70($s0) | 0x0014568C 0x3C043F80 lui $a0, 0x3f80 | 0x00145690 0x44846800 mtc1 $a0, $f13 | 0x00145694 0x460C6B01 sub.s $f12, $f13, $f12 | 0x00145698 0x34040006 ori $a0, $zero, 6 | 0x0014569C 0xA2040045 sb $a0, 0x45($s0) | 0x001456A0 0x1000FE93 b 0x1450f0 | 0x001456A4 0xE60C0070 swc1 $f12, 0x70($s0) | 0x001456A8 0x8E44001C lw $a0, 0x1c($s2) | 0x001456AC 0x14800016 bnez $a0, 0x145708 | 0x001456B0 0x00000000 nop  | 0x001456B4 0x8E240018 lw $a0, 0x18($s1)",,1,0x3F800000,,0x0014568C;0x00145690,0x3C043F80;0x44846800
9,Inside Clank,float_fixed_step_read_modify_write,0x00145CD4,0x00145DD0,0x00145E44,0x460E6B41,sub.s,0x00145DC0,s0,a0(entry),+0x70,0x00145DE0,0xE60D0070,-0.00999999978,Lvl09CPUFan,Lvl09CPUFan,,,linear_slice_only,1,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00145DB8 0x1493001C bne $a0, $s3, 0x145e2c | 0x00145DBC 0x00000000 nop  | 0x00145DC0 0xC60D0070 lwc1 $f13, 0x70($s0) | 0x00145DC4 0x44806000 mtc1 $zero, $f12 | 0x00145DC8 0x3C04002C lui $a0, 0x2c | 0x00145DCC 0xC48EDF08 lwc1 $f14, -0x20f8($a0) | 0x00145DD0 0x460E6B41 sub.s $f13, $f13, $f14 | 0x00145DD4 0x460C683C c.lt.s $f13, $f12 | 0x00145DD8 0x00000000 nop  | 0x00145DDC 0x45000003 bc1f 0x145dec | 0x00145DE0 0xE60D0070 swc1 $f13, 0x70($s0) | 0x00145DE4 0xE60C0070 swc1 $f12, 0x70($s0) | 0x00145DE8 0x46006346 mov.s $f13, $f12 | 0x00145DEC 0x460C6832 c.eq.s $f13, $f12 | 0x00145DF0 0x00000000 nop ",,0.00999999978,0x3C23D70A,0x002BDF08,0x00145DCC,0xC48EDF08
