module_index,module_key,level,family_id,callsite_runtime,delay_slot_runtime,mips_ra_runtime,wrapper_entry_runtime,expected_original_jal_word,replacement_formula,default_policy
22,LEVEL_22,Airboard — niveau 3,WF-003,0x0917E8DC,0x0917E8E0,0x0917E8E4,0x09147890,0x0E451E24,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
22,LEVEL_22,Airboard — niveau 3,WF-004,0x091867B8,0x091867BC,0x091867C0,0x09147890,0x0E451E24,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
22,LEVEL_22,Airboard — niveau 3,WF-006,0x0923E370,0x0923E374,0x0923E378,0x09147890,0x0E451E24,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
22,LEVEL_22,Airboard — niveau 3,WF-024,0x09242F74,0x09242F78,0x09242F7C,0x09147890,0x0E451E24,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-005,0x09148120,0x09148124,0x09148128,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-005,0x0914813C,0x09148140,0x09148144,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-005,0x09148158,0x0914815C,0x09148160,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-015,0x09149D58,0x09149D5C,0x09149D60,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-002,0x0917D5F4,0x0917D5F8,0x0917D5FC,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-001,0x0917DCD0,0x0917DCD4,0x0917DCD8,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-001,0x0917DD04,0x0917DD08,0x0917DD0C,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-001,0x0917DE80,0x0917DE84,0x0917DE88,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-003,0x09181B20,0x09181B24,0x09181B28,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-004,0x09189A94,0x09189A98,0x09189A9C,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-008,0x09238988,0x0923898C,0x09238990,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-008,0x092389A8,0x092389AC,0x092389B0,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-009,0x09238C08,0x09238C0C,0x09238C10,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-009,0x09238C28,0x09238C2C,0x09238C30,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-007,0x09238E58,0x09238E5C,0x09238E60,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-007,0x09238ED8,0x09238EDC,0x09238EE0,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-007,0x09238F00,0x09238F04,0x09238F08,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-010,0x0923B8E4,0x0923B8E8,0x0923B8EC,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-010,0x0923B9A4,0x0923B9A8,0x0923B9AC,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-006,0x0927E8A8,0x0927E8AC,0x0927E8B0,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-024,0x09290A8C,0x09290A90,0x09290A94,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-012,0x0929E8AC,0x0929E8B0,0x0929E8B4,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-011,0x0929EF98,0x0929EF9C,0x0929EFA0,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
23,LEVEL_23,Airboard — niveau 6,WF-011,0x0929EFB4,0x0929EFB8,0x0929EFBC,0x09147ED4,0x0E451FB5,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-005,0x09147D40,0x09147D44,0x09147D48,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-005,0x09147D5C,0x09147D60,0x09147D64,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-005,0x09147D78,0x09147D7C,0x09147D80,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-015,0x09149C6C,0x09149C70,0x09149C74,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-002,0x0917D400,0x0917D404,0x0917D408,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-001,0x0917DADC,0x0917DAE0,0x0917DAE4,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-001,0x0917DB10,0x0917DB14,0x0917DB18,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-001,0x0917DC8C,0x0917DC90,0x0917DC94,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-003,0x09181DB4,0x09181DB8,0x09181DBC,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-004,0x09189928,0x0918992C,0x09189930,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-008,0x0923B274,0x0923B278,0x0923B27C,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-008,0x0923B294,0x0923B298,0x0923B29C,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-009,0x0923B4F4,0x0923B4F8,0x0923B4FC,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-009,0x0923B514,0x0923B518,0x0923B51C,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-007,0x0923B744,0x0923B748,0x0923B74C,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-007,0x0923B7C4,0x0923B7C8,0x0923B7CC,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-007,0x0923B7EC,0x0923B7F0,0x0923B7F4,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-010,0x0923E1D0,0x0923E1D4,0x0923E1D8,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-010,0x0923E290,0x0923E294,0x0923E298,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-006,0x0927CE3C,0x0927CE40,0x0927CE44,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-012,0x0929C550,0x0929C554,0x0929C558,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-011,0x0929CC3C,0x0929CC40,0x0929CC44,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
24,LEVEL_24,HIG Treehouse,WF-011,0x0929CC58,0x0929CC5C,0x0929CC60,0x09147B74,0x0E451EDD,0x0C000000 | ((profiler_hook >> 2) & 0x03FFFFFF),VANILLA
